Id	Name	Level[1]	Level[2]	Level[3]	Level[4]	Level[5]	Level[6]	Level[7]	Level[8]	Level[9]	Level[10]	Level[11]	Level[12]	Level[13]	Level[14]	Level[15]	Level[16]	Level[17]	Level[18]	Level[19]	Level[20]	Level[21]	Level[22]	Level[23]	Level[24]	Level[25]	Level[26]	Level[27]	Level[28]	Level[29]	Level[30]	Level[31]	Level[32]	Level[33]	Level[34]	Level[35]
103227	Damage	2|0|3000|0|0|0|1|7000	2|0|3176|0|0|0|1|7000	2|0|3353|0|0|0|1|7000	2|0|3529|0|0|0|1|7000	2|0|3706|0|0|0|1|7000	2|0|3882|0|0|0|1|7000	2|0|4059|0|0|0|1|7000	2|0|4235|0|0|0|1|7000	2|0|4412|0|0|0|1|7000	2|0|4588|0|0|0|1|7000	2|0|4765|0|0|0|1|7000	2|0|4941|0|0|0|1|7000	2|0|5118|0|0|0|1|7000	2|0|5294|0|0|0|1|7000	2|0|5471|0|0|0|1|7000	2|0|5647|0|0|0|1|7000	2|0|5824|0|0|0|1|7000	2|0|6000|0|0|0|1|7000	2|0|6176|0|0|0|1|7000	2|0|6353|0|0|0|1|7000	2|0|6529|0|0|0|1|7000	2|0|6706|0|0|0|1|7000	2|0|6882|0|0|0|1|7000	2|0|7059|0|0|0|1|7000	2|0|7235|0|0|0|1|7000	2|0|7412|0|0|0|1|7000	2|0|7588|0|0|0|1|7000	2|0|7765|0|0|0|1|7000	2|0|7941|0|0|0|1|7000	2|0|8118|0|0|0|1|7000	2|0|8294|0|0|0|1|7000	2|0|8471|0|0|0|1|7000	2|0|8647|0|0|0|1|7000	2|0|8824|0|0|0|1|7000	2|0|9000|0|0|0|1|7000
103228	Damage	2|0|0|3|0|3500|1|5000	2|0|0|3|0|3706|1|5000	2|0|0|3|0|3912|1|5000	2|0|0|3|0|4118|1|5000	2|0|0|3|0|4324|1|5000	2|0|0|3|0|4529|1|5000	2|0|0|3|0|4735|1|5000	2|0|0|3|0|4941|1|5000	2|0|0|3|0|5147|1|5000	2|0|0|3|0|5353|1|5000	2|0|0|3|0|5559|1|5000	2|0|0|3|0|5765|1|5000	2|0|0|3|0|5971|1|5000	2|0|0|3|0|6176|1|5000	2|0|0|3|0|6382|1|5000	2|0|0|3|0|6588|1|5000	2|0|0|3|0|6794|1|5000	2|0|0|3|0|7000|1|5000	2|0|0|3|0|7206|1|5000	2|0|0|3|0|7412|1|5000	2|0|0|3|0|7618|1|5000	2|0|0|3|0|7824|1|5000	2|0|0|3|0|8029|1|5000	2|0|0|3|0|8235|1|5000	2|0|0|3|0|8441|1|5000	2|0|0|3|0|8647|1|5000	2|0|0|3|0|8853|1|5000	2|0|0|3|0|9059|1|5000	2|0|0|3|0|9265|1|5000	2|0|0|3|0|9471|1|5000	2|0|0|3|0|9676|1|5000	2|0|0|3|0|9882|1|5000	2|0|0|3|0|10088|1|5000	2|0|0|3|0|10294|1|5000	2|0|0|3|0|10500|1|5000
103229	Damage	2|0|5500|0|0|0|1|7000	2|0|5824|0|0|0|1|7000	2|0|6147|0|0|0|1|7000	2|0|6471|0|0|0|1|7000	2|0|6794|0|0|0|1|7000	2|0|7118|0|0|0|1|7000	2|0|7441|0|0|0|1|7000	2|0|7765|0|0|0|1|7000	2|0|8088|0|0|0|1|7000	2|0|8412|0|0|0|1|7000	2|0|8735|0|0|0|1|7000	2|0|9059|0|0|0|1|7000	2|0|9382|0|0|0|1|7000	2|0|9706|0|0|0|1|7000	2|0|10029|0|0|0|1|7000	2|0|10353|0|0|0|1|7000	2|0|10676|0|0|0|1|7000	2|0|11000|0|0|0|1|7000	2|0|11324|0|0|0|1|7000	2|0|11647|0|0|0|1|7000	2|0|11971|0|0|0|1|7000	2|0|12294|0|0|0|1|7000	2|0|12618|0|0|0|1|7000	2|0|12941|0|0|0|1|7000	2|0|13265|0|0|0|1|7000	2|0|13588|0|0|0|1|7000	2|0|13912|0|0|0|1|7000	2|0|14235|0|0|0|1|7000	2|0|14559|0|0|0|1|7000	2|0|14882|0|0|0|1|7000	2|0|15206|0|0|0|1|7000	2|0|15529|0|0|0|1|7000	2|0|15853|0|0|0|1|7000	2|0|16176|0|0|0|1|7000	2|0|16500|0|0|0|1|7000
103230	Damage	2|0|0|3|0|5500|1|5000	2|0|0|3|0|5824|1|5000	2|0|0|3|0|6147|1|5000	2|0|0|3|0|6471|1|5000	2|0|0|3|0|6794|1|5000	2|0|0|3|0|7118|1|5000	2|0|0|3|0|7441|1|5000	2|0|0|3|0|7765|1|5000	2|0|0|3|0|8088|1|5000	2|0|0|3|0|8412|1|5000	2|0|0|3|0|8735|1|5000	2|0|0|3|0|9059|1|5000	2|0|0|3|0|9382|1|5000	2|0|0|3|0|9706|1|5000	2|0|0|3|0|10029|1|5000	2|0|0|3|0|10353|1|5000	2|0|0|3|0|10676|1|5000	2|0|0|3|0|11000|1|5000	2|0|0|3|0|11324|1|5000	2|0|0|3|0|11647|1|5000	2|0|0|3|0|11971|1|5000	2|0|0|3|0|12294|1|5000	2|0|0|3|0|12618|1|5000	2|0|0|3|0|12941|1|5000	2|0|0|3|0|13265|1|5000	2|0|0|3|0|13588|1|5000	2|0|0|3|0|13912|1|5000	2|0|0|3|0|14235|1|5000	2|0|0|3|0|14559|1|5000	2|0|0|3|0|14882|1|5000	2|0|0|3|0|15206|1|5000	2|0|0|3|0|15529|1|5000	2|0|0|3|0|15853|1|5000	2|0|0|3|0|16176|1|5000	2|0|0|3|0|16500|1|5000
103231	Damage	11|0|0|3|0|1500|1|5000	11|0|0|3|0|1588|1|5000	11|0|0|3|0|1676|1|5000	11|0|0|3|0|1765|1|5000	11|0|0|3|0|1853|1|5000	11|0|0|3|0|1941|1|5000	11|0|0|3|0|2029|1|5000	11|0|0|3|0|2118|1|5000	11|0|0|3|0|2206|1|5000	11|0|0|3|0|2294|1|5000	11|0|0|3|0|2382|1|5000	11|0|0|3|0|2471|1|5000	11|0|0|3|0|2559|1|5000	11|0|0|3|0|2647|1|5000	11|0|0|3|0|2735|1|5000	11|0|0|3|0|2824|1|5000	11|0|0|3|0|2912|1|5000	11|0|0|3|0|3000|1|5000	11|0|0|3|0|3088|1|5000	11|0|0|3|0|3176|1|5000	11|0|0|3|0|3265|1|5000	11|0|0|3|0|3353|1|5000	11|0|0|3|0|3441|1|5000	11|0|0|3|0|3529|1|5000	11|0|0|3|0|3618|1|5000	11|0|0|3|0|3706|1|5000	11|0|0|3|0|3794|1|5000	11|0|0|3|0|3882|1|5000	11|0|0|3|0|3971|1|5000	11|0|0|3|0|4059|1|5000	11|0|0|3|0|4147|1|5000	11|0|0|3|0|4235|1|5000	11|0|0|3|0|4324|1|5000	11|0|0|3|0|4412|1|5000	11|0|0|3|0|4500|1|5000
103232	Damage	11|0|0|3|0|6500|1|5000	11|0|0|3|0|6882|1|5000	11|0|0|3|0|7265|1|5000	11|0|0|3|0|7647|1|5000	11|0|0|3|0|8029|1|5000	11|0|0|3|0|8412|1|5000	11|0|0|3|0|8794|1|5000	11|0|0|3|0|9176|1|5000	11|0|0|3|0|9559|1|5000	11|0|0|3|0|9941|1|5000	11|0|0|3|0|10324|1|5000	11|0|0|3|0|10706|1|5000	11|0|0|3|0|11088|1|5000	11|0|0|3|0|11471|1|5000	11|0|0|3|0|11853|1|5000	11|0|0|3|0|12235|1|5000	11|0|0|3|0|12618|1|5000	11|0|0|3|0|13000|1|5000	11|0|0|3|0|13382|1|5000	11|0|0|3|0|13765|1|5000	11|0|0|3|0|14147|1|5000	11|0|0|3|0|14529|1|5000	11|0|0|3|0|14912|1|5000	11|0|0|3|0|15294|1|5000	11|0|0|3|0|15676|1|5000	11|0|0|3|0|16059|1|5000	11|0|0|3|0|16441|1|5000	11|0|0|3|0|16824|1|5000	11|0|0|3|0|17206|1|5000	11|0|0|3|0|17588|1|5000	11|0|0|3|0|17971|1|5000	11|0|0|3|0|18353|1|5000	11|0|0|3|0|18735|1|5000	11|0|0|3|0|19118|1|5000	11|0|0|3|0|19500|1|5000
103233	Damage	12|0|0|3|0|3000|1|5000	12|0|0|3|0|3176|1|5000	12|0|0|3|0|3353|1|5000	12|0|0|3|0|3529|1|5000	12|0|0|3|0|3706|1|5000	12|0|0|3|0|3882|1|5000	12|0|0|3|0|4059|1|5000	12|0|0|3|0|4235|1|5000	12|0|0|3|0|4412|1|5000	12|0|0|3|0|4588|1|5000	12|0|0|3|0|4765|1|5000	12|0|0|3|0|4941|1|5000	12|0|0|3|0|5118|1|5000	12|0|0|3|0|5294|1|5000	12|0|0|3|0|5471|1|5000	12|0|0|3|0|5647|1|5000	12|0|0|3|0|5824|1|5000	12|0|0|3|0|6000|1|5000	12|0|0|3|0|6176|1|5000	12|0|0|3|0|6353|1|5000	12|0|0|3|0|6529|1|5000	12|0|0|3|0|6706|1|5000	12|0|0|3|0|6882|1|5000	12|0|0|3|0|7059|1|5000	12|0|0|3|0|7235|1|5000	12|0|0|3|0|7412|1|5000	12|0|0|3|0|7588|1|5000	12|0|0|3|0|7765|1|5000	12|0|0|3|0|7941|1|5000	12|0|0|3|0|8118|1|5000	12|0|0|3|0|8294|1|5000	12|0|0|3|0|8471|1|5000	12|0|0|3|0|8647|1|5000	12|0|0|3|0|8824|1|5000	12|0|0|3|0|9000|1|5000
103234	Damage	12|0|0|3|0|13000|1|5000	12|0|0|3|0|13765|1|5000	12|0|0|3|0|14529|1|5000	12|0|0|3|0|15294|1|5000	12|0|0|3|0|16059|1|5000	12|0|0|3|0|16824|1|5000	12|0|0|3|0|17588|1|5000	12|0|0|3|0|18353|1|5000	12|0|0|3|0|19118|1|5000	12|0|0|3|0|19882|1|5000	12|0|0|3|0|20647|1|5000	12|0|0|3|0|21412|1|5000	12|0|0|3|0|22176|1|5000	12|0|0|3|0|22941|1|5000	12|0|0|3|0|23706|1|5000	12|0|0|3|0|24471|1|5000	12|0|0|3|0|25235|1|5000	12|0|0|3|0|26000|1|5000	12|0|0|3|0|26765|1|5000	12|0|0|3|0|27529|1|5000	12|0|0|3|0|28294|1|5000	12|0|0|3|0|29059|1|5000	12|0|0|3|0|29824|1|5000	12|0|0|3|0|30588|1|5000	12|0|0|3|0|31353|1|5000	12|0|0|3|0|32118|1|5000	12|0|0|3|0|32882|1|5000	12|0|0|3|0|33647|1|5000	12|0|0|3|0|34412|1|5000	12|0|0|3|0|35176|1|5000	12|0|0|3|0|35941|1|5000	12|0|0|3|0|36706|1|5000	12|0|0|3|0|37471|1|5000	12|0|0|3|0|38235|1|5000	12|0|0|3|0|39000|1|5000
103235	Damage	13|0|0|3|0|4500|1|5000	13|0|0|3|0|4765|1|5000	13|0|0|3|0|5029|1|5000	13|0|0|3|0|5294|1|5000	13|0|0|3|0|5559|1|5000	13|0|0|3|0|5824|1|5000	13|0|0|3|0|6088|1|5000	13|0|0|3|0|6353|1|5000	13|0|0|3|0|6618|1|5000	13|0|0|3|0|6882|1|5000	13|0|0|3|0|7147|1|5000	13|0|0|3|0|7412|1|5000	13|0|0|3|0|7676|1|5000	13|0|0|3|0|7941|1|5000	13|0|0|3|0|8206|1|5000	13|0|0|3|0|8471|1|5000	13|0|0|3|0|8735|1|5000	13|0|0|3|0|9000|1|5000	13|0|0|3|0|9265|1|5000	13|0|0|3|0|9529|1|5000	13|0|0|3|0|9794|1|5000	13|0|0|3|0|10059|1|5000	13|0|0|3|0|10324|1|5000	13|0|0|3|0|10588|1|5000	13|0|0|3|0|10853|1|5000	13|0|0|3|0|11118|1|5000	13|0|0|3|0|11382|1|5000	13|0|0|3|0|11647|1|5000	13|0|0|3|0|11912|1|5000	13|0|0|3|0|12176|1|5000	13|0|0|3|0|12441|1|5000	13|0|0|3|0|12706|1|5000	13|0|0|3|0|12971|1|5000	13|0|0|3|0|13235|1|5000	13|0|0|3|0|13500|1|5000
103236	Damage	13|0|0|3|0|19500|1|5000	13|0|0|3|0|20647|1|5000	13|0|0|3|0|21794|1|5000	13|0|0|3|0|22941|1|5000	13|0|0|3|0|24088|1|5000	13|0|0|3|0|25235|1|5000	13|0|0|3|0|26382|1|5000	13|0|0|3|0|27529|1|5000	13|0|0|3|0|28676|1|5000	13|0|0|3|0|29824|1|5000	13|0|0|3|0|30971|1|5000	13|0|0|3|0|32118|1|5000	13|0|0|3|0|33265|1|5000	13|0|0|3|0|34412|1|5000	13|0|0|3|0|35559|1|5000	13|0|0|3|0|36706|1|5000	13|0|0|3|0|37853|1|5000	13|0|0|3|0|39000|1|5000	13|0|0|3|0|40147|1|5000	13|0|0|3|0|41294|1|5000	13|0|0|3|0|42441|1|5000	13|0|0|3|0|43588|1|5000	13|0|0|3|0|44735|1|5000	13|0|0|3|0|45882|1|5000	13|0|0|3|0|47029|1|5000	13|0|0|3|0|48176|1|5000	13|0|0|3|0|49324|1|5000	13|0|0|3|0|50471|1|5000	13|0|0|3|0|51618|1|5000	13|0|0|3|0|52765|1|5000	13|0|0|3|0|53912|1|5000	13|0|0|3|0|55059|1|5000	13|0|0|3|0|56206|1|5000	13|0|0|3|0|57353|1|5000	13|0|0|3|0|58500|1|5000
103237	Damage	21|0|0|3|0|2000|1|5000	21|0|0|3|0|2118|1|5000	21|0|0|3|0|2235|1|5000	21|0|0|3|0|2353|1|5000	21|0|0|3|0|2471|1|5000	21|0|0|3|0|2588|1|5000	21|0|0|3|0|2706|1|5000	21|0|0|3|0|2824|1|5000	21|0|0|3|0|2941|1|5000	21|0|0|3|0|3059|1|5000	21|0|0|3|0|3176|1|5000	21|0|0|3|0|3294|1|5000	21|0|0|3|0|3412|1|5000	21|0|0|3|0|3529|1|5000	21|0|0|3|0|3647|1|5000	21|0|0|3|0|3765|1|5000	21|0|0|3|0|3882|1|5000	21|0|0|3|0|4000|1|5000	21|0|0|3|0|4118|1|5000	21|0|0|3|0|4235|1|5000	21|0|0|3|0|4353|1|5000	21|0|0|3|0|4471|1|5000	21|0|0|3|0|4588|1|5000	21|0|0|3|0|4706|1|5000	21|0|0|3|0|4824|1|5000	21|0|0|3|0|4941|1|5000	21|0|0|3|0|5059|1|5000	21|0|0|3|0|5176|1|5000	21|0|0|3|0|5294|1|5000	21|0|0|3|0|5412|1|5000	21|0|0|3|0|5529|1|5000	21|0|0|3|0|5647|1|5000	21|0|0|3|0|5765|1|5000	21|0|0|3|0|5882|1|5000	21|0|0|3|0|6000|1|5000
103238	Damage	21|0|0|3|0|4000|1|5000	21|0|0|3|0|4235|1|5000	21|0|0|3|0|4471|1|5000	21|0|0|3|0|4706|1|5000	21|0|0|3|0|4941|1|5000	21|0|0|3|0|5176|1|5000	21|0|0|3|0|5412|1|5000	21|0|0|3|0|5647|1|5000	21|0|0|3|0|5882|1|5000	21|0|0|3|0|6118|1|5000	21|0|0|3|0|6353|1|5000	21|0|0|3|0|6588|1|5000	21|0|0|3|0|6824|1|5000	21|0|0|3|0|7059|1|5000	21|0|0|3|0|7294|1|5000	21|0|0|3|0|7529|1|5000	21|0|0|3|0|7765|1|5000	21|0|0|3|0|8000|1|5000	21|0|0|3|0|8235|1|5000	21|0|0|3|0|8471|1|5000	21|0|0|3|0|8706|1|5000	21|0|0|3|0|8941|1|5000	21|0|0|3|0|9176|1|5000	21|0|0|3|0|9412|1|5000	21|0|0|3|0|9647|1|5000	21|0|0|3|0|9882|1|5000	21|0|0|3|0|10118|1|5000	21|0|0|3|0|10353|1|5000	21|0|0|3|0|10588|1|5000	21|0|0|3|0|10824|1|5000	21|0|0|3|0|11059|1|5000	21|0|0|3|0|11294|1|5000	21|0|0|3|0|11529|1|5000	21|0|0|3|0|11765|1|5000	21|0|0|3|0|12000|1|5000
103239	Damage	22|0|0|3|0|4000|1|5000	22|0|0|3|0|4235|1|5000	22|0|0|3|0|4471|1|5000	22|0|0|3|0|4706|1|5000	22|0|0|3|0|4941|1|5000	22|0|0|3|0|5176|1|5000	22|0|0|3|0|5412|1|5000	22|0|0|3|0|5647|1|5000	22|0|0|3|0|5882|1|5000	22|0|0|3|0|6118|1|5000	22|0|0|3|0|6353|1|5000	22|0|0|3|0|6588|1|5000	22|0|0|3|0|6824|1|5000	22|0|0|3|0|7059|1|5000	22|0|0|3|0|7294|1|5000	22|0|0|3|0|7529|1|5000	22|0|0|3|0|7765|1|5000	22|0|0|3|0|8000|1|5000	22|0|0|3|0|8235|1|5000	22|0|0|3|0|8471|1|5000	22|0|0|3|0|8706|1|5000	22|0|0|3|0|8941|1|5000	22|0|0|3|0|9176|1|5000	22|0|0|3|0|9412|1|5000	22|0|0|3|0|9647|1|5000	22|0|0|3|0|9882|1|5000	22|0|0|3|0|10118|1|5000	22|0|0|3|0|10353|1|5000	22|0|0|3|0|10588|1|5000	22|0|0|3|0|10824|1|5000	22|0|0|3|0|11059|1|5000	22|0|0|3|0|11294|1|5000	22|0|0|3|0|11529|1|5000	22|0|0|3|0|11765|1|5000	22|0|0|3|0|12000|1|5000
103240	Damage	22|0|0|3|0|8000|1|5000	22|0|0|3|0|8471|1|5000	22|0|0|3|0|8941|1|5000	22|0|0|3|0|9412|1|5000	22|0|0|3|0|9882|1|5000	22|0|0|3|0|10353|1|5000	22|0|0|3|0|10824|1|5000	22|0|0|3|0|11294|1|5000	22|0|0|3|0|11765|1|5000	22|0|0|3|0|12235|1|5000	22|0|0|3|0|12706|1|5000	22|0|0|3|0|13176|1|5000	22|0|0|3|0|13647|1|5000	22|0|0|3|0|14118|1|5000	22|0|0|3|0|14588|1|5000	22|0|0|3|0|15059|1|5000	22|0|0|3|0|15529|1|5000	22|0|0|3|0|16000|1|5000	22|0|0|3|0|16471|1|5000	22|0|0|3|0|16941|1|5000	22|0|0|3|0|17412|1|5000	22|0|0|3|0|17882|1|5000	22|0|0|3|0|18353|1|5000	22|0|0|3|0|18824|1|5000	22|0|0|3|0|19294|1|5000	22|0|0|3|0|19765|1|5000	22|0|0|3|0|20235|1|5000	22|0|0|3|0|20706|1|5000	22|0|0|3|0|21176|1|5000	22|0|0|3|0|21647|1|5000	22|0|0|3|0|22118|1|5000	22|0|0|3|0|22588|1|5000	22|0|0|3|0|23059|1|5000	22|0|0|3|0|23529|1|5000	22|0|0|3|0|24000|1|5000
103241	Damage	23|0|0|3|0|6000|1|5000	23|0|0|3|0|6353|1|5000	23|0|0|3|0|6706|1|5000	23|0|0|3|0|7059|1|5000	23|0|0|3|0|7412|1|5000	23|0|0|3|0|7765|1|5000	23|0|0|3|0|8118|1|5000	23|0|0|3|0|8471|1|5000	23|0|0|3|0|8824|1|5000	23|0|0|3|0|9176|1|5000	23|0|0|3|0|9529|1|5000	23|0|0|3|0|9882|1|5000	23|0|0|3|0|10235|1|5000	23|0|0|3|0|10588|1|5000	23|0|0|3|0|10941|1|5000	23|0|0|3|0|11294|1|5000	23|0|0|3|0|11647|1|5000	23|0|0|3|0|12000|1|5000	23|0|0|3|0|12353|1|5000	23|0|0|3|0|12706|1|5000	23|0|0|3|0|13059|1|5000	23|0|0|3|0|13412|1|5000	23|0|0|3|0|13765|1|5000	23|0|0|3|0|14118|1|5000	23|0|0|3|0|14471|1|5000	23|0|0|3|0|14824|1|5000	23|0|0|3|0|15176|1|5000	23|0|0|3|0|15529|1|5000	23|0|0|3|0|15882|1|5000	23|0|0|3|0|16235|1|5000	23|0|0|3|0|16588|1|5000	23|0|0|3|0|16941|1|5000	23|0|0|3|0|17294|1|5000	23|0|0|3|0|17647|1|5000	23|0|0|3|0|18000|1|5000
103242	Damage	23|0|0|3|0|12000|1|5000	23|0|0|3|0|12706|1|5000	23|0|0|3|0|13412|1|5000	23|0|0|3|0|14118|1|5000	23|0|0|3|0|14824|1|5000	23|0|0|3|0|15529|1|5000	23|0|0|3|0|16235|1|5000	23|0|0|3|0|16941|1|5000	23|0|0|3|0|17647|1|5000	23|0|0|3|0|18353|1|5000	23|0|0|3|0|19059|1|5000	23|0|0|3|0|19765|1|5000	23|0|0|3|0|20471|1|5000	23|0|0|3|0|21176|1|5000	23|0|0|3|0|21882|1|5000	23|0|0|3|0|22588|1|5000	23|0|0|3|0|23294|1|5000	23|0|0|3|0|24000|1|5000	23|0|0|3|0|24706|1|5000	23|0|0|3|0|25412|1|5000	23|0|0|3|0|26118|1|5000	23|0|0|3|0|26824|1|5000	23|0|0|3|0|27529|1|5000	23|0|0|3|0|28235|1|5000	23|0|0|3|0|28941|1|5000	23|0|0|3|0|29647|1|5000	23|0|0|3|0|30353|1|5000	23|0|0|3|0|31059|1|5000	23|0|0|3|0|31765|1|5000	23|0|0|3|0|32471|1|5000	23|0|0|3|0|33176|1|5000	23|0|0|3|0|33882|1|5000	23|0|0|3|0|34588|1|5000	23|0|0|3|0|35294|1|5000	23|0|0|3|0|36000|1|5000
103243	Damage	31|0|0|3|0|7500|1|5000	31|0|0|3|0|7941|1|5000	31|0|0|3|0|8382|1|5000	31|0|0|3|0|8824|1|5000	31|0|0|3|0|9265|1|5000	31|0|0|3|0|9706|1|5000	31|0|0|3|0|10147|1|5000	31|0|0|3|0|10588|1|5000	31|0|0|3|0|11029|1|5000	31|0|0|3|0|11471|1|5000	31|0|0|3|0|11912|1|5000	31|0|0|3|0|12353|1|5000	31|0|0|3|0|12794|1|5000	31|0|0|3|0|13235|1|5000	31|0|0|3|0|13676|1|5000	31|0|0|3|0|14118|1|5000	31|0|0|3|0|14559|1|5000	31|0|0|3|0|15000|1|5000	31|0|0|3|0|15441|1|5000	31|0|0|3|0|15882|1|5000	31|0|0|3|0|16324|1|5000	31|0|0|3|0|16765|1|5000	31|0|0|3|0|17206|1|5000	31|0|0|3|0|17647|1|5000	31|0|0|3|0|18088|1|5000	31|0|0|3|0|18529|1|5000	31|0|0|3|0|18971|1|5000	31|0|0|3|0|19412|1|5000	31|0|0|3|0|19853|1|5000	31|0|0|3|0|20294|1|5000	31|0|0|3|0|20735|1|5000	31|0|0|3|0|21176|1|5000	31|0|0|3|0|21618|1|5000	31|0|0|3|0|22059|1|5000	31|0|0|3|0|22500|1|5000
103244	Damage	32|0|0|3|0|15000|1|5000	32|0|0|3|0|15882|1|5000	32|0|0|3|0|16765|1|5000	32|0|0|3|0|17647|1|5000	32|0|0|3|0|18529|1|5000	32|0|0|3|0|19412|1|5000	32|0|0|3|0|20294|1|5000	32|0|0|3|0|21176|1|5000	32|0|0|3|0|22059|1|5000	32|0|0|3|0|22941|1|5000	32|0|0|3|0|23824|1|5000	32|0|0|3|0|24706|1|5000	32|0|0|3|0|25588|1|5000	32|0|0|3|0|26471|1|5000	32|0|0|3|0|27353|1|5000	32|0|0|3|0|28235|1|5000	32|0|0|3|0|29118|1|5000	32|0|0|3|0|30000|1|5000	32|0|0|3|0|30882|1|5000	32|0|0|3|0|31765|1|5000	32|0|0|3|0|32647|1|5000	32|0|0|3|0|33529|1|5000	32|0|0|3|0|34412|1|5000	32|0|0|3|0|35294|1|5000	32|0|0|3|0|36176|1|5000	32|0|0|3|0|37059|1|5000	32|0|0|3|0|37941|1|5000	32|0|0|3|0|38824|1|5000	32|0|0|3|0|39706|1|5000	32|0|0|3|0|40588|1|5000	32|0|0|3|0|41471|1|5000	32|0|0|3|0|42353|1|5000	32|0|0|3|0|43235|1|5000	32|0|0|3|0|44118|1|5000	32|0|0|3|0|45000|1|5000
103245	Damage	33|0|0|3|0|22500|1|5000	33|0|0|3|0|23824|1|5000	33|0|0|3|0|25147|1|5000	33|0|0|3|0|26471|1|5000	33|0|0|3|0|27794|1|5000	33|0|0|3|0|29118|1|5000	33|0|0|3|0|30441|1|5000	33|0|0|3|0|31765|1|5000	33|0|0|3|0|33088|1|5000	33|0|0|3|0|34412|1|5000	33|0|0|3|0|35735|1|5000	33|0|0|3|0|37059|1|5000	33|0|0|3|0|38382|1|5000	33|0|0|3|0|39706|1|5000	33|0|0|3|0|41029|1|5000	33|0|0|3|0|42353|1|5000	33|0|0|3|0|43676|1|5000	33|0|0|3|0|45000|1|5000	33|0|0|3|0|46324|1|5000	33|0|0|3|0|47647|1|5000	33|0|0|3|0|48971|1|5000	33|0|0|3|0|50294|1|5000	33|0|0|3|0|51618|1|5000	33|0|0|3|0|52941|1|5000	33|0|0|3|0|54265|1|5000	33|0|0|3|0|55588|1|5000	33|0|0|3|0|56912|1|5000	33|0|0|3|0|58235|1|5000	33|0|0|3|0|59559|1|5000	33|0|0|3|0|60882|1|5000	33|0|0|3|0|62206|1|5000	33|0|0|3|0|63529|1|5000	33|0|0|3|0|64853|1|5000	33|0|0|3|0|66176|1|5000	33|0|0|3|0|67500|1|5000
103246	ShakeCamera	3|00.3|-00.5|10|00.2|2																																		
103247	AddBuff	103247																																		
103247000	AddBehavior	103247																																		
103248	ChangeDamageAdditive	25|500|0																																		
103249	Damage	6|0|8000|0|0|0|1|7000	6|0|8471|0|0|0|1|7000	6|0|8941|0|0|0|1|7000	6|0|9412|0|0|0|1|7000	6|0|9882|0|0|0|1|7000	6|0|10353|0|0|0|1|7000	6|0|10824|0|0|0|1|7000	6|0|11294|0|0|0|1|7000	6|0|11765|0|0|0|1|7000	6|0|12235|0|0|0|1|7000	6|0|12706|0|0|0|1|7000	6|0|13176|0|0|0|1|7000	6|0|13647|0|0|0|1|7000	6|0|14118|0|0|0|1|7000	6|0|14588|0|0|0|1|7000	6|0|15059|0|0|0|1|7000	6|0|15529|0|0|0|1|7000	6|0|16000|0|0|0|1|7000	6|0|16471|0|0|0|1|7000	6|0|16941|0|0|0|1|7000	6|0|17412|0|0|0|1|7000	6|0|17882|0|0|0|1|7000	6|0|18353|0|0|0|1|7000	6|0|18824|0|0|0|1|7000	6|0|19294|0|0|0|1|7000	6|0|19765|0|0|0|1|7000	6|0|20235|0|0|0|1|7000	6|0|20706|0|0|0|1|7000	6|0|21176|0|0|0|1|7000	6|0|21647|0|0|0|1|7000	6|0|22118|0|0|0|1|7000	6|0|22588|0|0|0|1|7000	6|0|23059|0|0|0|1|7000	6|0|23529|0|0|0|1|7000	6|0|24000|0|0|0|1|7000
103250	Damage	6|0|0|3|0|8000|1|5000	6|0|0|3|0|8471|1|5000	6|0|0|3|0|8941|1|5000	6|0|0|3|0|9412|1|5000	6|0|0|3|0|9882|1|5000	6|0|0|3|0|10353|1|5000	6|0|0|3|0|10824|1|5000	6|0|0|3|0|11294|1|5000	6|0|0|3|0|11765|1|5000	6|0|0|3|0|12235|1|5000	6|0|0|3|0|12706|1|5000	6|0|0|3|0|13176|1|5000	6|0|0|3|0|13647|1|5000	6|0|0|3|0|14118|1|5000	6|0|0|3|0|14588|1|5000	6|0|0|3|0|15059|1|5000	6|0|0|3|0|15529|1|5000	6|0|0|3|0|16000|1|5000	6|0|0|3|0|16471|1|5000	6|0|0|3|0|16941|1|5000	6|0|0|3|0|17412|1|5000	6|0|0|3|0|17882|1|5000	6|0|0|3|0|18353|1|5000	6|0|0|3|0|18824|1|5000	6|0|0|3|0|19294|1|5000	6|0|0|3|0|19765|1|5000	6|0|0|3|0|20235|1|5000	6|0|0|3|0|20706|1|5000	6|0|0|3|0|21176|1|5000	6|0|0|3|0|21647|1|5000	6|0|0|3|0|22118|1|5000	6|0|0|3|0|22588|1|5000	6|0|0|3|0|23059|1|5000	6|0|0|3|0|23529|1|5000	6|0|0|3|0|24000|1|5000
