Id	CharacterId	CharacterLevel	CharacterQuality	CharacterStar	CharacterGrade	SkillLevel	RemoveSkillId[1]	RemoveSkillId[2]	RemoveSkillId[3]	FashionId	WeaponId	WeaponLevel	WeaponAweken	WeaponBeakThrough	WaferId[1]	WaferLevel[1]	WaferAweken[1]	WaferBreakThrough[1]	WaferId[2]	WaferLevel[2]	WaferAweken[2]	WaferBreakThrough[2]	WaferId[3]	WaferLevel[3]	WaferAweken[3]	WaferBreakThrough[3]	WaferId[4]	WaferLevel[4]	WaferAweken[4]	WaferBreakThrough[4]	WaferId[5]	WaferLevel[5]	WaferAweken[5]	WaferBreakThrough[5]	WaferId[6]	WaferLevel[6]	WaferAweken[6]	WaferBreakThrough[6]	ShowAbility	LiberateLv
7017	1091002	80	6	0	13	15	109222			6910101	2096001	45	0	4	3016014	45	0	4	3026014	45	0	4	3036014	45	0	4	3046014	45	0	4	3056014	45	0	4	3066014	45	0	4	0	0
7018	1041003	80	6	0	13	15	104322			6410301	2046002	45	0	4	3016003	45	0	4	3026003	45	0	4	3036003	45	0	4	3046003	45	0	4	3056003	45	0	4	3066003	45	0	4	0	0
7019	1111002	80	6	0	13	15	111222			6000101	2016003	45	0	4	3016006	45	0	4	3026006	45	0	4	3036006	45	0	4	3046006	45	0	4	3056006	45	0	4	3066006	45	0	4	0	0
7020	1121002	80	6	0	13	15	112222			6000201	2096002	45	0	4	3016006	45	0	4	3026006	45	0	4	3036006	45	0	4	3046006	45	0	4	3056004	45	0	4	3066004	45	0	4	0	0
7021	1021004	80	6	0	13	15	102422			6210401	2026005	45	0	4	3016015	45	0	4	3026015	45	0	4	3036015	45	0	4	3046015	45	0	4	3056004	45	0	4	3066004	45	0	4	0	0
7022	1131002	80	6	0	13	15	113222			6000301	2026006	45	0	4	3016013	45	0	4	3026013	45	0	4	3036013	45	0	4	3046013	45	0	4	3056006	45	0	4	3066006	45	0	4	0	0
8000	1011002	80	6	0	13	15	101222			6110101	2016001	45	0	4	3016002	45	0	4	3026002	45	0	4	3036002	45	0	4	3046002	45	0	4	3056002	45	0	4	3066002	45	0	4	0	0
8001	1021001	80	6	0	13	15	102122			6210101	2026001	45	0	4	3016001	45	0	4	3026001	45	0	4	3036001	45	0	4	3046001	45	0	4	3056001	45	0	4	3066001	45	0	4	0	0
8002	1031001	80	6	0	13	15	103122			6310101	2036001	45	0	4	3016014	45	0	4	3026014	45	0	4	3036014	45	0	4	3046014	45	0	4	3056014	45	0	4	3066014	45	0	4	0	0
8007	1081002	80	6	0	13	15	108222			6810101	2086001	45	0	4	3016014	45	0	4	3026014	45	0	4	3036014	45	0	4	3046014	45	0	4	3056014	45	0	4	3066014	45	0	4	0	0
8017	1091002	80	6	0	13	15	109222			6910101	2096001	45	0	4	3016014	45	0	4	3026014	45	0	4	3036014	45	0	4	3046014	45	0	4	3056014	45	0	4	3066014	45	0	4	0	0
8019	1111002	80	6	0	13	15	111222			6000101	2016003	45	0	4	3016006	45	0	4	3026006	45	0	4	3036006	45	0	4	3046006	45	0	4	3056006	45	0	4	3066006	45	0	4	0	0
8020	1121002	80	6	0	13	15	112222			6000201	2096002	45	0	4	3016006	45	0	4	3026006	45	0	4	3036006	45	0	4	3046006	45	0	4	3056006	45	0	4	3066006	45	0	4	0	0
8021	1021004	80	6	0	13	15	102422			6210401	2026005	45	0	4	3016014	45	0	4	3026014	45	0	4	3036014	45	0	4	3046014	45	0	4	3056014	45	0	4	3066014	45	0	4	0	0
8022	1131002	80	6	0	13	15	113222			6000301	2026006	45	0	4	3016014	45	0	4	3026014	45	0	4	3036014	45	0	4	3046014	45	0	4	3056014	45	0	4	3066014	45	0	4	0	0
9000	1131002	80	6	0	14	18				6000301	2980201	1	0	0	3016013	45	0	4	3026013	45	0	4	3036013	45	0	4	3046013	45	0	4	3056006	45	0	4	3066006	45	0	4	0	0
9010	1511003	80	6	0	14	18				6000403	2106001	45	0	4	3016016	45	0	4	3026016	45	0	4	3036016	45	0	4	3046016	45	0	4	3056016	45	0	4	3066016	45	0	4	0	0
9011	1511003	80	4	0	14	18	115225			6000403	2106001	45	0	4	3016016	45	0	4	3026016	45	0	4	3036016	45	0	4	3046016	45	0	4	3056016	45	0	4	3066016	45	0	4	0	0
9012	1511003	80	6	0	14	18				6000401	2106001	45	0	4	3016016	45	0	4	3026016	45	0	4	3036016	45	0	4	3046016	45	0	4	3056016	45	0	4	3066016	45	0	4	0	0
9020	1021003	80	6	0	14	18				6210301	2026004	45	0	4	3016014	45	0	4	3026014	45	0	4	3036014	45	0	4	3046014	45	0	4	3056004	45	0	4	3066004	45	0	4	0	0
9021	1021003	80	6	0	14	18				6210305	2026004	45	0	4	3016014	45	0	4	3026014	45	0	4	3036014	45	0	4	3046014	45	0	4	3056004	45	0	4	3066004	45	0	4	0	0
9030	1021004	80	6	0	14	18				6210401	2026005	45	0	4	3016015	45	0	4	3026015	45	0	4	3036015	45	0	4	3046015	45	0	4	3056004	45	0	4	3066004	45	0	4	0	0
9031	1021004	80	6	0	14	18	102427			6210401	2026005	45	0	4	3016015	45	0	4	3026015	45	0	4	3036015	45	0	4	3046015	45	0	4	3056004	45	0	4	3066004	45	0	4		0
9040	1011003	80	6	0	14	18				6110301	2016002	45	0	4	3016014	45	0	4	3026014	45	0	4	3036014	45	0	4	3046014	45	0	4	3056014	45	0	4	3066014	45	0	4	0	0
9041	1011003	80	6	0	14	18	101327			6110301	2016002	45	0	4	3016014	45	0	4	3026014	45	0	4	3036014	45	0	4	3046014	45	0	4	3056014	45	0	4	3066014	45	0	4		0
9050	1051003	80	6	0	14	18				6510304	2056002	45	0	4	3016004	45	0	4	3026004	45	0	4	3036002	45	0	4	3046002	45	0	4	3056002	45	0	4	3066002	45	0	4	0	0
9060	1031001	80	6	0	14	18	103127			6310101	2036001	45	0	4	3016004	45	0	4	3026004	45	0	4	3036005	45	0	4	3046005	45	0	4	3056005	45	0	4	3066005	45	0	4		0
9061	1031001	80	6	0	14	18	103127			6310101	2036001	45	0	4	3016004	45	0	4	3026004	45	0	4	3036014	45	0	4	3046014	45	0	4	3056014	45	0	4	3066014	45	0	4		0
9070	1071003	80	4	0	10	10	107327			6710306	2076002	35	0	2	3016002	35	0	2	3026002	35	0	2	3036002	35	0	2	3046002	35	0	2	3056004	35	0	2	3066004	35	0	2		0
10001	1011002	80	3	0	14	18	101224	101225	101226	6110101	2016001	45	0	4	3016002	45	0	4	3026002	45	0	4	3036002	45	0	4	3046002	45	0	4	3056004	45	0	4	3066004	45	0	4	5509	0
10011	1021001	80	3	0	14	18	102124	102125	102126	6210101	2026001	45	0	4	3016001	45	0	4	3026001	45	0	4	3036001	45	0	4	3046001	45	0	4	3056004	45	0	4	3066004	45	0	4	5513	0
10021	1031001	80	3	0	14	18	103124	103125	103126	6310101	2036001	45	0	4	3016014	45	0	4	3026014	45	0	4	3036014	45	0	4	3046014	45	0	4	3056004	45	0	4	3066004	45	0	4	5500	0
10031	1041002	80	3	0	14	18	104224	104225	104226	6410101	2046001	45	0	4	3016006	45	0	4	3026006	45	0	4	3036006	45	0	4	3046006	45	0	4	3056004	45	0	4	3066004	45	0	4	5516	0
10041	1051001	80	3	0	14	18	105124	105125	105126	6510101	2056001	45	0	4	3016014	45	0	4	3026014	45	0	4	3036014	45	0	4	3046014	45	0	4	3056004	45	0	4	3066004	45	0	4	5493	0
10051	1061002	80	3	0	14	18	106224	106225	106226	6610101	2066001	45	0	4	3016014	45	0	4	3026014	45	0	4	3036014	45	0	4	3046014	45	0	4	3056004	45	0	4	3066004	45	0	4	5519	0
10061	1071002	80	3	0	14	18	107224	107225	107226	6710101	2076001	45	0	4	3016002	45	0	4	3026002	45	0	4	3036002	45	0	4	3046002	45	0	4	3056004	45	0	4	3066004	45	0	4	5483	0
10071	1081002	80	3	0	14	18	108224	108225	108226	6810101	2086001	45	0	4	3016001	45	0	4	3026001	45	0	4	3036001	45	0	4	3046001	45	0	4	3056004	45	0	4	3066004	45	0	4	5511	0
10081	1021002	80	3	0	14	18	102224	102225	102226	6210201	2026002	45	0	4	3016003	45	0	4	3026003	45	0	4	3036003	45	0	4	3046003	45	0	4	3056004	45	0	4	3066004	45	0	4	5515	0
10091	1031002	80	3	0	14	18	103224	103225	103226	6310201	2036002	45	0	4	3016003	45	0	4	3026003	45	0	4	3036003	45	0	4	3046003	45	0	4	3056004	45	0	4	3066004	45	0	4	5506	0
10101	1011003	80	3	0	14	18	101324	101325	101326	6110301	2016002	45	0	4	3016014	45	0	4	3026014	45	0	4	3036014	45	0	4	3046014	45	0	4	3056004	45	0	4	3066004	45	0	4	5501	0
10111	1031003	80	3	0	14	18	103324	103325	103326	6310301	2036003	45	0	4	3016014	45	0	4	3026014	45	0	4	3036014	45	0	4	3046014	45	0	4	3056004	45	0	4	3066004	45	0	4	5482	0
10121	1061003	80	3	0	14	18	106324	106325	106326	6610301	2066002	45	0	4	3016013	45	0	4	3026013	45	0	4	3036013	45	0	4	3046013	45	0	4	3056004	45	0	4	3066004	45	0	4	5488	0
10131	1071003	80	3	0	14	18	107324	107325	107326	6710301	2076002	45	0	4	3016002	45	0	4	3026002	45	0	4	3036002	45	0	4	3046002	45	0	4	3056004	45	0	4	3066004	45	0	4	5494	0
10141	1051003	80	3	0	14	18	105324	105325	105326	6510301	2056002	45	0	4	3016002	45	0	4	3026002	45	0	4	3036002	45	0	4	3046002	45	0	4	3056004	45	0	4	3066004	45	0	4	5519	0
10151	1021003	80	3	0	14	18	102324	102325	102326	6210301	2026004	45	0	4	3016014	45	0	4	3026014	45	0	4	3036014	45	0	4	3046014	45	0	4	3056004	45	0	4	3066004	45	0	4	5497	0
10161	1081003	80	3	0	14	18	108324	108325	108326	6810301	2086002	45	0	4	3016013	45	0	4	3026013	45	0	4	3036013	45	0	4	3046013	45	0	4	3056004	45	0	4	3066004	45	0	4	5496	0
10171	1091002	80	3	0	14	18	109224	109225	109226	6910101	2096001	45	0	4	3016014	45	0	4	3026014	45	0	4	3036014	45	0	4	3046014	45	0	4	3056004	45	0	4	3066004	45	0	4	5510	0
10181	1041003	80	3	0	14	18	104324	104325	104326	6410301	2046002	45	0	4	3016003	45	0	4	3026003	45	0	4	3036003	45	0	4	3046003	45	0	4	3056004	45	0	4	3066004	45	0	4	5519	0
10191	1111002	80	3	0	14	18	111224	111225	111226	6000101	2016003	45	0	4	3016002	45	0	4	3026002	45	0	4	3036002	45	0	4	3046002	45	0	4	3056004	45	0	4	3066004	45	0	4	5512	0
10201	1121002	80	3	0	14	18	112224	112225	112226	6000201	2096002	45	0	4	3016003	45	0	4	3026003	45	0	4	3036003	45	0	4	3046003	45	0	4	3056004	45	0	4	3066004	45	0	4	5485	0
10211	1021004	80	3	0	14	18	102424	102425	102426	6210401	2026005	45	0	4	3016015	45	0	4	3026015	45	0	4	3036015	45	0	4	3046015	45	0	4	3056004	45	0	4	3066004	45	0	4	5482	0
10221	1131002	80	3	0	14	18	113224	113225	113226	6000301	2026006	45	0	4	3016013	45	0	4	3026013	45	0	4	3036013	45	0	4	3046013	45	0	4	3056004	45	0	4	3066004	45	0	4	5510	0
10231	1511003	80	3	0	14	18	115224	115225	115226	6000401	2106001	45	0	4	3016016	45	0	4	3026016	45	0	4	3036016	45	0	4	3046016	45	0	4	3056016	45	0	4	3066016	45	0	4	5504	0
10002	1011002	80	3	0	14	18	101224	101225	101226	6110104	2016001	45	0	4	3016002	45	0	4	3026002	45	0	4	3036002	45	0	4	3046002	45	0	4	3056004	45	0	4	3066004	45	0	4	5509	0
10012	1021001	80	3	0	14	18	102124	102125	102126	6210104	2026001	45	0	4	3016001	45	0	4	3026001	45	0	4	3036001	45	0	4	3046001	45	0	4	3056004	45	0	4	3066004	45	0	4	5513	0
10022	1031001	80	3	0	14	18	103124	103125	103126	6310104	2036001	45	0	4	3016014	45	0	4	3026014	45	0	4	3036014	45	0	4	3046014	45	0	4	3056004	45	0	4	3066004	45	0	4	5500	0
10032	1041002	80	3	0	14	18	104224	104225	104226	6410104	2046001	45	0	4	3016006	45	0	4	3026006	45	0	4	3036006	45	0	4	3046006	45	0	4	3056004	45	0	4	3066004	45	0	4	5516	0
10042	1051001	80	3	0	14	18	105124	105125	105126	6510103	2056001	45	0	4	3016014	45	0	4	3026014	45	0	4	3036014	45	0	4	3046014	45	0	4	3056004	45	0	4	3066004	45	0	4	5493	0
10052	1061002	80	3	0	14	18	106224	106225	106226	6610104	2066001	45	0	4	3016014	45	0	4	3026014	45	0	4	3036014	45	0	4	3046014	45	0	4	3056004	45	0	4	3066004	45	0	4	5519	0
10062	1071002	80	3	0	14	18	107224	107225	107226	6710104	2076001	45	0	4	3016002	45	0	4	3026002	45	0	4	3036002	45	0	4	3046002	45	0	4	3056004	45	0	4	3066004	45	0	4	5483	0
10072	1081002	80	3	0	14	18	108224	108225	108226	6810103	2086001	45	0	4	3016001	45	0	4	3026001	45	0	4	3036001	45	0	4	3046001	45	0	4	3056004	45	0	4	3066004	45	0	4	5511	0
10082	1021002	80	3	0	14	18	102224	102225	102226	6210204	2026002	45	0	4	3016003	45	0	4	3026003	45	0	4	3036003	45	0	4	3046003	45	0	4	3056004	45	0	4	3066004	45	0	4	5515	0
10092	1031002	80	3	0	14	18	103224	103225	103226	6310203	2036002	45	0	4	3016003	45	0	4	3026003	45	0	4	3036003	45	0	4	3046003	45	0	4	3056004	45	0	4	3066004	45	0	4	5506	0
10102	1011003	80	3	0	14	18	101324	101325	101326	6110305	2016002	45	0	4	3016014	45	0	4	3026014	45	0	4	3036014	45	0	4	3046014	45	0	4	3056004	45	0	4	3066004	45	0	4	5501	0
10112	1031003	80	3	0	14	18	103324	103325	103326	6310305	2036003	45	0	4	3016014	45	0	4	3026014	45	0	4	3036014	45	0	4	3046014	45	0	4	3056004	45	0	4	3066004	45	0	4	5482	0
10122	1061003	80	3	0	14	18	106324	106325	106326	6610304	2066002	45	0	4	3016013	45	0	4	3026013	45	0	4	3036013	45	0	4	3046013	45	0	4	3056004	45	0	4	3066004	45	0	4	5488	0
10132	1071003	80	3	0	14	18	107324	107325	107326	6710304	2076002	45	0	4	3016002	45	0	4	3026002	45	0	4	3036002	45	0	4	3046002	45	0	4	3056004	45	0	4	3066004	45	0	4	5494	0
10142	1051003	80	3	0	14	18	105324	105325	105326	6510304	2056002	45	0	4	3016002	45	0	4	3026002	45	0	4	3036002	45	0	4	3046002	45	0	4	3056004	45	0	4	3066004	45	0	4	5519	0
10152	1021003	80	3	0	14	18	102324	102325	102326	6210304	2026004	45	0	4	3016014	45	0	4	3026014	45	0	4	3036014	45	0	4	3046014	45	0	4	3056004	45	0	4	3066004	45	0	4	5497	0
10162	1081003	80	3	0	14	18	108324	108325	108326	6810304	2086002	45	0	4	3016013	45	0	4	3026013	45	0	4	3036013	45	0	4	3046013	45	0	4	3056004	45	0	4	3066004	45	0	4	5496	0
10172	1091002	80	3	0	14	18	109224	109225	109226	6910104	2096001	45	0	4	3016014	45	0	4	3026014	45	0	4	3036014	45	0	4	3046014	45	0	4	3056004	45	0	4	3066004	45	0	4	5510	0
10182	1041003	80	3	0	14	18	104324	104325	104326	6410304	2046002	45	0	4	3016003	45	0	4	3026003	45	0	4	3036003	45	0	4	3046003	45	0	4	3056004	45	0	4	3066004	45	0	4	5519	0
10192	1111002	80	3	0	14	18	111224	111225	111226	6000104	2016003	45	0	4	3016002	45	0	4	3026002	45	0	4	3036002	45	0	4	3046002	45	0	4	3056004	45	0	4	3066004	45	0	4	5512	0
10202	1121002	80	3	0	14	18	112224	112225	112226	6000203	2096002	45	0	4	3016003	45	0	4	3026003	45	0	4	3036003	45	0	4	3046003	45	0	4	3056004	45	0	4	3066004	45	0	4	5485	0
10212	1021004	80	3	0	14	18	102424	102425	102426	6210403	2026005	45	0	4	3016015	45	0	4	3026015	45	0	4	3036015	45	0	4	3046015	45	0	4	3056004	45	0	4	3066004	45	0	4	5482	0
10222	1131002	80	3	0	14	18	113224	113225	113226	6000303	2026006	45	0	4	3016013	45	0	4	3026013	45	0	4	3036013	45	0	4	3046013	45	0	4	3056004	45	0	4	3066004	45	0	4	5510	0
10232	1511003	80	3	0	14	18	115224	115225	115226	6000403	2106001	45	0	4	3016016	45	0	4	3026016	45	0	4	3036016	45	0	4	3046016	45	0	4	3056016	45	0	4	3066016	45	0	4	5504	0
10003	1011002	80	3	0	14	18	101224	101225	101226	6110101	2016001	45	0	4	3016002	45	0	4	3026002	45	0	4	3036002	45	0	4	3046002	45	0	4	3056004	45	0	4	3066004	45	0	4	5509	0
10013	1021001	80	3	0	14	18	102124	102125	102126	6210106	2026001	45	0	4	3016001	45	0	4	3026001	45	0	4	3036001	45	0	4	3046001	45	0	4	3056004	45	0	4	3066004	45	0	4	5513	0
10023	1031001	80	3	0	14	18	103124	103125	103126	6310105	2036001	45	0	4	3016014	45	0	4	3026014	45	0	4	3036014	45	0	4	3046014	45	0	4	3056004	45	0	4	3066004	45	0	4	5500	0
10033	1041002	80	3	0	14	18	104224	104225	104226	6410105	2046001	45	0	4	3016006	45	0	4	3026006	45	0	4	3036006	45	0	4	3046006	45	0	4	3056004	45	0	4	3066004	45	0	4	5516	0
10043	1051001	80	3	0	14	18	105124	105125	105126	6510104	2056001	45	0	4	3016014	45	0	4	3026014	45	0	4	3036014	45	0	4	3046014	45	0	4	3056004	45	0	4	3066004	45	0	4	5493	0
10053	1061002	80	3	0	14	18	106224	106225	106226	6610105	2066001	45	0	4	3016014	45	0	4	3026014	45	0	4	3036014	45	0	4	3046014	45	0	4	3056004	45	0	4	3066004	45	0	4	5519	0
10063	1071002	80	3	0	14	18	107224	107225	107226	6710105	2076001	45	0	4	3016002	45	0	4	3026002	45	0	4	3036002	45	0	4	3046002	45	0	4	3056004	45	0	4	3066004	45	0	4	5483	0
10073	1081002	80	3	0	14	18	108224	108225	108226	6810104	2086001	45	0	4	3016001	45	0	4	3026001	45	0	4	3036001	45	0	4	3046001	45	0	4	3056004	45	0	4	3066004	45	0	4	5511	0
10083	1021002	80	3	0	14	18	102224	102225	102226	6210201	2026002	45	0	4	3016003	45	0	4	3026003	45	0	4	3036003	45	0	4	3046003	45	0	4	3056004	45	0	4	3066004	45	0	4	5515	0
10093	1031002	80	3	0	14	18	103224	103225	103226	6310204	2036002	45	0	4	3016003	45	0	4	3026003	45	0	4	3036003	45	0	4	3046003	45	0	4	3056004	45	0	4	3066004	45	0	4	5506	0
10103	1011003	80	3	0	14	18	101324	101325	101326	6110306	2016002	45	0	4	3016014	45	0	4	3026014	45	0	4	3036014	45	0	4	3046014	45	0	4	3056004	45	0	4	3066004	45	0	4	5501	0
10113	1031003	80	3	0	14	18	103324	103325	103326	6310306	2036003	45	0	4	3016014	45	0	4	3026014	45	0	4	3036014	45	0	4	3046014	45	0	4	3056004	45	0	4	3066004	45	0	4	5482	0
10123	1061003	80	3	0	14	18	106324	106325	106326	6610305	2066002	45	0	4	3016013	45	0	4	3026013	45	0	4	3036013	45	0	4	3046013	45	0	4	3056004	45	0	4	3066004	45	0	4	5488	0
10133	1071003	80	3	0	14	18	107324	107325	107326	6710305	2076002	45	0	4	3016002	45	0	4	3026002	45	0	4	3036002	45	0	4	3046002	45	0	4	3056004	45	0	4	3066004	45	0	4	5494	0
10143	1051003	80	3	0	14	18	105324	105325	105326	6510305	2056002	45	0	4	3016002	45	0	4	3026002	45	0	4	3036002	45	0	4	3046002	45	0	4	3056004	45	0	4	3066004	45	0	4	5519	0
10153	1021003	80	3	0	14	18	102324	102325	102326	6210305	2026004	45	0	4	3016014	45	0	4	3026014	45	0	4	3036014	45	0	4	3046014	45	0	4	3056004	45	0	4	3066004	45	0	4	5497	0
10163	1081003	80	3	0	14	18	108324	108325	108326	6810305	2086002	45	0	4	3016013	45	0	4	3026013	45	0	4	3036013	45	0	4	3046013	45	0	4	3056004	45	0	4	3066004	45	0	4	5496	0
10173	1091002	80	3	0	14	18	109224	109225	109226	6910105	2096001	45	0	4	3016014	45	0	4	3026014	45	0	4	3036014	45	0	4	3046014	45	0	4	3056004	45	0	4	3066004	45	0	4	5510	0
10183	1041003	80	3	0	14	18	104324	104325	104326	6410305	2046002	45	0	4	3016003	45	0	4	3026003	45	0	4	3036003	45	0	4	3046003	45	0	4	3056004	45	0	4	3066004	45	0	4	5519	0
10193	1111002	80	3	0	14	18	111224	111225	111226	6000105	2016003	45	0	4	3016002	45	0	4	3026002	45	0	4	3036002	45	0	4	3046002	45	0	4	3056004	45	0	4	3066004	45	0	4	5512	0
10203	1121002	80	3	0	14	18	112224	112225	112226	6000204	2096002	45	0	4	3016003	45	0	4	3026003	45	0	4	3036003	45	0	4	3046003	45	0	4	3056004	45	0	4	3066004	45	0	4	5485	0
10213	1021004	80	3	0	14	18	102424	102425	102426	6210404	2026005	45	0	4	3016015	45	0	4	3026015	45	0	4	3036015	45	0	4	3046015	45	0	4	3056004	45	0	4	3066004	45	0	4	5482	0
10223	1131002	80	3	0	14	18	113224	113225	113226	6000304	2026006	45	0	4	3016013	45	0	4	3026013	45	0	4	3036013	45	0	4	3046013	45	0	4	3056004	45	0	4	3066004	45	0	4	5510	0
10233	1511003	80	3	0	14	18	115224	115225	115226	6000404	2106001	45	0	4	3016016	45	0	4	3026016	45	0	4	3036016	45	0	4	3046016	45	0	4	3056016	45	0	4	3066016	45	0	4	5504	0
