Id	AttribId	PromotedId	Kind	Type	Name	MoveUseFaceDir	HasRunTilt	HasSquatState	SquatMotionOffset	ModelId	BaseHeight	ColliderType	PolygonId	BodyRadius	CameraCollideRadius	HitRadius	IgnoreCollisionToNpc	IgnoreCollisionFromNpc	ModelScale	EffectScale	MissileScale	UiResId	BossHp	HpWdigetCount	HpWidgetHeight	HpWidgetType	RollCharHeight	LieOnFloorTime	StandUpTailTime	StandUpImmuneHitTime	MaxHitValue	BeHitInterval	Ball	RandomBall	AttackSkillId	DodgeSkillId	CatchType	NoThreat	NotToThreatTarget	DeathTime	HasRunToStand	HasRunStart	HasStandTransition	WalkMotionOffset	RunMotionOffset	CollisionPriority	UseShadowMesh	ShadowQuadScale	DeathMagic[1]	DeathMagic[2]	DeathMagic[3]	DeathMagic[4]	RobotBornMagic[1]	BornMagic[1]	BornMagic[2]	BornMagic[3]	BornMagic[4]	BornMagic[5]	BornMagic[6]	BornMagic[7]	BornMagic[8]	BornMagic[9]	BornMagic[10]	BornMagic[11]	BornMagic[12]	SkillId[1]	SkillId[2]	SkillId[3]	SkillId[4]	SkillId[5]	SkillId[6]	SkillId[7]	SkillId[8]	SkillId[9]	SkillId[10]	SkillId[11]	SkillId[12]	SkillId[13]	SkillId[14]	SkillId[15]	SkillId[16]	SkillId[17]	SkillId[18]	SkillId[19]	SkillId[20]	SkillId[21]	SkillId[22]	SkillId[23]	SkillId[24]	SkillId[25]	SkillId[26]	SkillId[27]	SkillId[28]	SkillId[29]	SkillId[30]	SkillId[31]	SkillId[32]	SkillId[33]	SkillId[34]	SkillId[35]	SkillId[36]	SkillId[37]	SkillId[38]	SkillId[39]	SkillId[40]	SkillId[41]	SkillId[42]	SkillId[43]	SkillId[44]	SkillId[45]	SkillId[46]	SkillId[47]	SkillId[48]	SkillId[49]	SkillId[50]	SkillId[51]	SkillId[52]	SkillId[53]	SkillId[54]	SkillId[55]	SkillId[56]	SkillId[57]	SkillId[58]	SkillId[59]	SkillId[60]	SkillId[61]	SkillId[62]	SkillId[63]	SkillId[64]	SkillId[65]	SkillId[66]	SkillId[67]	SkillId[68]	SkillId[69]	SkillId[70]	SkillId[71]	SkillId[72]	SkillId[73]	SkillId[74]	SkillId[75]	SkillId[76]	SkillId[77]	SkillId[78]	SkillId[79]	SkillId[80]	SkillId[81]	SkillId[82]	SkillId[83]	SkillId[84]	SkillId[85]	SkillId[86]	SkillId[87]	SkillId[88]	SkillId[89]	SkillId[90]	SkillId[91]	SkillId[92]	SkillId[93]	SkillId[94]	SkillId[95]	SkillId[96]	SkillId[97]	SkillId[98]	SkillId[99]	SkillId[100]
10810025	108025	108025	1008	1	渡边-SSS	1	1			R2DubianMd010011		1		0.3		0.1	0	0	1	1		100801	0	1	0.8	1	1	0.2	0.7	0.5	10	0	1#100801|2#100802|3#100803	1#4#15|2#4#15|3#4#15		100801				1.3	1	1	1			3		0.3					7002	1008	100050	100051	100054	100074								100801	100802	100803	100804	100805	100806	100807	100808	100809	100810	100811	100812	100813	100814	100815	100816	100817	100818	100819	100820	100821	100822	100823	100824	100825	100826	100827	100828	100829	100830	100831																																																																					
10810026	108026	108026	1008	1	渡边-SSS+	1	1			R2DubianMd010011		1		0.3		0.1	0	0	1	1		100801	0	1	0.8	1	1	0.2	0.7	0.5	10	0	1#100801|2#100802|3#100803	1#4#15|2#4#15|3#4#15		100801				1.3	1	1	1			3		0.3					7002	1008	100050	100051	100054	100074								100801	100802	100803	100804	100805	100806	100807	100808	100809	100810	100811	100812	100813	100814	100815	100816	100817	100818	100819	100820	100821	100822	100823	100824	100825	100826	100827	100828	100829	100830	100831																																																																					
10210021	102021	102021	1012	1	露西亚·超进化-B	1	1			R2LuxiyaMd010011		1		0.3		0.1	0	0	1	1		101201	0	1	0.8	1	1	0.2	1.15	1.25	10	0	1#101201|2#101202|3#101203	1#4#15|2#4#15|3#4#15		101201				2.65	1	1	1			3		0.3					7002	1012	100050	100051	100054	100074	101270							101201	101202	101203	101204	101205	101206	101207	101208	101209	101210	101211	101212	101213	101214	101215	101216	101217	101218	101219	101220	101221	101222	101223	101224	101225	101226	101227	101228	101229	101230	101231	101232	101233	101234	101235	101236	101237	101238	101239	101240	101241	101242																																																										
10210022	102022	102022	1012	1	露西亚·超进化-A	1	1			R2LuxiyaMd010011		1		0.3		0.1	0	0	1	1		101201	0	1	0.8	1	1	0.2	1.15	1.25	10	0	1#101201|2#101202|3#101203	1#4#15|2#4#15|3#4#15		101201				2.65	1	1	1			3		0.3					7002	1012	100050	100051	100054	100074	101270							101201	101202	101203	101204	101205	101206	101207	101208	101209	101210	101211	101212	101213	101214	101215	101216	101217	101218	101219	101220	101221	101222	101223	101224	101225	101226	101227	101228	101229	101230	101231	101232	101233	101234	101235	101236	101237	101238	101239	101240	101241	101242																																																										
10210023	102023	102023	1012	1	露西亚·超进化-S	1	1			R2LuxiyaMd010011		1		0.3		0.1	0	0	1	1		101201	0	1	0.8	1	1	0.2	1.15	1.25	10	0	1#101201|2#101202|3#101203	1#4#15|2#4#15|3#4#15		101201				2.65	1	1	1			3		0.3					7002	1012	100050	100051	100054	100074	101270							101201	101202	101203	101204	101205	101206	101207	101208	101209	101210	101211	101212	101213	101214	101215	101216	101217	101218	101219	101220	101221	101222	101223	101224	101225	101226	101227	101228	101229	101230	101231	101232	101233	101234	101235	101236	101237	101238	101239	101240	101241	101242																																																										
10210024	102024	102024	1012	1	露西亚·超进化-SS	1	1			R2LuxiyaMd010011		1		0.3		0.1	0	0	1	1		101201	0	1	0.8	1	1	0.2	1.15	1.25	10	0	1#101201|2#101202|3#101203	1#4#15|2#4#15|3#4#15		101201				2.65	1	1	1			3		0.3					7002	1012	100050	100051	100054	100074	101270							101201	101202	101203	101204	101205	101206	101207	101208	101209	101210	101211	101212	101213	101214	101215	101216	101217	101218	101219	101220	101221	101222	101223	101224	101225	101226	101227	101228	101229	101230	101231	101232	101233	101234	101235	101236	101237	101238	101239	101240	101241	101242																																																										
10210025	102025	102025	1012	1	露西亚·超进化-SSS	1	1			R2LuxiyaMd010011		1		0.3		0.1	0	0	1	1		101201	0	1	0.8	1	1	0.2	1.15	1.25	10	0	1#101201|2#101202|3#101203	1#4#15|2#4#15|3#4#15		101201				2.65	1	1	1			3		0.3					7002	1012	100050	100051	100054	100074	101270							101201	101202	101203	101204	101205	101206	101207	101208	101209	101210	101211	101212	101213	101214	101215	101216	101217	101218	101219	101220	101221	101222	101223	101224	101225	101226	101227	101228	101229	101230	101231	101232	101233	101234	101235	101236	101237	101238	101239	101240	101241	101242																																																										
10210026	102026	102026	1012	1	露西亚·超进化-SSS+	1	1			R2LuxiyaMd010011		1		0.3		0.1	0	0	1	1		101201	0	1	0.8	1	1	0.2	1.15	1.25	10	0	1#101201|2#101202|3#101203	1#4#15|2#4#15|3#4#15		101201				2.65	1	1	1			3		0.3					7002	1012	100050	100051	100054	100074	101270							101201	101202	101203	101204	101205	101206	101207	101208	101209	101210	101211	101212	101213	101214	101215	101216	101217	101218	101219	101220	101221	101222	101223	101224	101225	101226	101227	101228	101229	101230	101231	101232	101233	101234	101235	101236	101237	101238	101239	101240	101241	101242																																																										
10310021	103021	103021	1013	3	丽芙-B	1	1			R2LifuMd010011		1		0.3		0.1	0	0	1	1		101301	0	1	0.8	1	1	0.2	0.35	0.7	10	0	1#101301|2#101302|3#101303	1#4#15|2#4#15|3#4#15		101301				1.45	1	1	1			3		0.3					7002	1013	100050	100051	100054	100074								101301	101302	101303	101304	101305	101306	101307	101308	101309	101310	101311	101312	101313	101314	101315	101316	101317	101318	101319	101320	101321	101322	101323	101324																																																																												
10310022	103022	103022	1013	3	丽芙-A	1	1			R2LifuMd010011		1		0.3		0.1	0	0	1	1		101301	0	1	0.8	1	1	0.2	0.35	0.7	10	0	1#101301|2#101302|3#101303	1#4#15|2#4#15|3#4#15		101301				1.45	1	1	1			3		0.3					7002	1013	100050	100051	100054	100074								101301	101302	101303	101304	101305	101306	101307	101308	101309	101310	101311	101312	101313	101314	101315	101316	101317	101318	101319	101320	101321	101322	101323	101324																																																																												
10310023	103023	103023	1013	3	丽芙-S	1	1			R2LifuMd010011		1		0.3		0.1	0	0	1	1		101301	0	1	0.8	1	1	0.2	0.35	0.7	10	0	1#101301|2#101302|3#101303	1#4#15|2#4#15|3#4#15		101301				1.45	1	1	1			3		0.3					7002	1013	100050	100051	100054	100074								101301	101302	101303	101304	101305	101306	101307	101308	101309	101310	101311	101312	101313	101314	101315	101316	101317	101318	101319	101320	101321	101322	101323	101324																																																																												
10310024	103024	103024	1013	3	丽芙-SS	1	1			R2LifuMd010011		1		0.3		0.1	0	0	1	1		101301	0	1	0.8	1	1	0.2	0.35	0.7	10	0	1#101301|2#101302|3#101303	1#4#15|2#4#15|3#4#15		101301				1.45	1	1	1			3		0.3					7002	1013	100050	100051	100054	100074								101301	101302	101303	101304	101305	101306	101307	101308	101309	101310	101311	101312	101313	101314	101315	101316	101317	101318	101319	101320	101321	101322	101323	101324																																																																												
10310025	103025	103025	1013	3	丽芙-SSS	1	1			R2LifuMd010011		1		0.3		0.1	0	0	1	1		101301	0	1	0.8	1	1	0.2	0.35	0.7	10	0	1#101301|2#101302|3#101303	1#4#15|2#4#15|3#4#15		101301				1.45	1	1	1			3		0.3					7002	1013	100050	100051	100054	100074								101301	101302	101303	101304	101305	101306	101307	101308	101309	101310	101311	101312	101313	101314	101315	101316	101317	101318	101319	101320	101321	101322	101323	101324																																																																												
10310026	103026	103026	1013	3	丽芙-SSS+	1	1			R2LifuMd010011		1		0.3		0.1	0	0	1	1		101301	0	1	0.8	1	1	0.2	0.35	0.7	10	0	1#101301|2#101302|3#101303	1#4#15|2#4#15|3#4#15		101301				1.45	1	1	1			3		0.3					7002	1013	100050	100051	100054	100074								101301	101302	101303	101304	101305	101306	101307	101308	101309	101310	101311	101312	101313	101314	101315	101316	101317	101318	101319	101320	101321	101322	101323	101324																																																																												
10310031	103031	103031	1023	3	丽芙·超进化-B	1	1			R3LifuMd010011		1		0.3		0.1	0	0	1	1		102301	0	1	0.8	1	1	0.2	0.65	0.75	10	0	1#102301|2#102302|3#102303	1#4#15|2#4#15|3#4#15		102319				1.7	1	1	1			3		0.3					7002	1023	100050	100051	100054	100074								102301	102302	102303	102304	102306	102307	102308	102309	102310	102311	102312	102313	102314	102315	102316	102317	102318	102319	102320	102321	102322	102323	102324																																																																													
10310032	103032	103032	1023	3	丽芙·超进化-A	1	1			R3LifuMd010011		1		0.3		0.1	0	0	1	1		102301	0	1	0.8	1	1	0.2	0.65	0.75	10	0	1#102301|2#102302|3#102303	1#4#15|2#4#15|3#4#15		102319				1.7	1	1	1			3		0.3					7002	1023	100050	100051	100054	100074								102301	102302	102303	102304	102306	102307	102308	102309	102310	102311	102312	102313	102314	102315	102316	102317	102318	102319	102320	102321	102322	102323	102324																																																																													
10310033	103033	103033	1023	3	丽芙·超进化-S	1	1			R3LifuMd010011		1		0.3		0.1	0	0	1	1		102301	0	1	0.8	1	1	0.2	0.65	0.75	10	0	1#102301|2#102302|3#102303	1#4#15|2#4#15|3#4#15		102319				1.7	1	1	1			3		0.3					7002	1023	100050	100051	100054	100074								102301	102302	102303	102304	102306	102307	102308	102309	102310	102311	102312	102313	102314	102315	102316	102317	102318	102319	102320	102321	102322	102323	102324																																																																													
10310034	103034	103034	1023	3	丽芙·超进化-SS	1	1			R3LifuMd010011		1		0.3		0.1	0	0	1	1		102301	0	1	0.8	1	1	0.2	0.65	0.75	10	0	1#102301|2#102302|3#102303	1#4#15|2#4#15|3#4#15		102319				1.7	1	1	1			3		0.3					7002	1023	100050	100051	100054	100074								102301	102302	102303	102304	102306	102307	102308	102309	102310	102311	102312	102313	102314	102315	102316	102317	102318	102319	102320	102321	102322	102323	102324																																																																													
10310035	103035	103035	1023	3	丽芙·超进化-SSS	1	1			R3LifuMd010011		1		0.3		0.1	0	0	1	1		102301	0	1	0.8	1	1	0.2	0.65	0.75	10	0	1#102301|2#102302|3#102303	1#4#15|2#4#15|3#4#15		102319				1.7	1	1	1			3		0.3					7002	1023	100050	100051	100054	100074								102301	102302	102303	102304	102306	102307	102308	102309	102310	102311	102312	102313	102314	102315	102316	102317	102318	102319	102320	102321	102322	102323	102324																																																																													
10310036	103036	103036	1023	3	丽芙·超进化-SSS+	1	1			R3LifuMd010011		1		0.3		0.1	0	0	1	1		102301	0	1	0.8	1	1	0.2	0.65	0.75	10	0	1#102301|2#102302|3#102303	1#4#15|2#4#15|3#4#15		102319				1.7	1	1	1			3		0.3					7002	1023	100050	100051	100054	100074								102301	102302	102303	102304	102306	102307	102308	102309	102310	102311	102312	102313	102314	102315	102316	102317	102318	102319	102320	102321	102322	102323	102324																																																																													
10610031	106031	106031	1016	2	高级神威-B	1	1			R3ShenweiMd010011		1		0.3		0.1	0	0	1	1		101601	0	1	0.8	1	1	0.2	0.6	0.6	10	0	1#101601|2#101602|3#101603	1#4#15|2#4#15|3#4#15		101617				1.85	1	1	1			3		0.3					7002	1016	100050	100051	100054	100074								101601	101602	101603	101604	101605	101606	101607	101608	101609	101610	101611	101612	101613	101614	101615	101616	101617	101618	101619	101620	101621	101622	101623	101624	101625	101626	101627	101628	101629	101630	101631	101632	101633	101634	101635	101636	101637	101638	101639																																																													
10610032	106032	106032	1016	2	高级神威-A	1	1			R3ShenweiMd010011		1		0.3		0.1	0	0	1	1		101601	0	1	0.8	1	1	0.2	0.6	0.6	10	0	1#101601|2#101602|3#101603	1#4#15|2#4#15|3#4#15		101617				1.85	1	1	1			3		0.3					7002	1016	100050	100051	100054	100074								101601	101602	101603	101604	101605	101606	101607	101608	101609	101610	101611	101612	101613	101614	101615	101616	101617	101618	101619	101620	101621	101622	101623	101624	101625	101626	101627	101628	101629	101630	101631	101632	101633	101634	101635	101636	101637	101638	101639																																																													
10610033	106033	106033	1016	2	高级神威-S	1	1			R3ShenweiMd010011		1		0.3		0.1	0	0	1	1		101601	0	1	0.8	1	1	0.2	0.6	0.6	10	0	1#101601|2#101602|3#101603	1#4#15|2#4#15|3#4#15		101617				1.85	1	1	1			3		0.3					7002	1016	100050	100051	100054	100074								101601	101602	101603	101604	101605	101606	101607	101608	101609	101610	101611	101612	101613	101614	101615	101616	101617	101618	101619	101620	101621	101622	101623	101624	101625	101626	101627	101628	101629	101630	101631	101632	101633	101634	101635	101636	101637	101638	101639																																																													
10610034	106034	106034	1016	2	高级神威-SS	1	1			R3ShenweiMd010011		1		0.3		0.1	0	0	1	1		101601	0	1	0.8	1	1	0.2	0.6	0.6	10	0	1#101601|2#101602|3#101603	1#4#15|2#4#15|3#4#15		101617				1.85	1	1	1			3		0.3					7002	1016	100050	100051	100054	100074								101601	101602	101603	101604	101605	101606	101607	101608	101609	101610	101611	101612	101613	101614	101615	101616	101617	101618	101619	101620	101621	101622	101623	101624	101625	101626	101627	101628	101629	101630	101631	101632	101633	101634	101635	101636	101637	101638	101639																																																													
10610035	106035	106035	1016	2	高级神威-SSS	1	1			R3ShenweiMd010011		1		0.3		0.1	0	0	1	1		101601	0	1	0.8	1	1	0.2	0.6	0.6	10	0	1#101601|2#101602|3#101603	1#4#15|2#4#15|3#4#15		101617				1.85	1	1	1			3		0.3					7002	1016	100050	100051	100054	100074								101601	101602	101603	101604	101605	101606	101607	101608	101609	101610	101611	101612	101613	101614	101615	101616	101617	101618	101619	101620	101621	101622	101623	101624	101625	101626	101627	101628	101629	101630	101631	101632	101633	101634	101635	101636	101637	101638	101639																																																													
10610036	106036	106036	1016	2	高级神威-SSS+	1	1			R3ShenweiMd010011		1		0.3		0.1	0	0	1	1		101601	0	1	0.8	1	1	0.2	0.6	0.6	10	0	1#101601|2#101602|3#101603	1#4#15|2#4#15|3#4#15		101617				1.85	1	1	1			3		0.3					7002	1016	100050	100051	100054	100074								101601	101602	101603	101604	101605	101606	101607	101608	101609	101610	101611	101612	101613	101614	101615	101616	101617	101618	101619	101620	101621	101622	101623	101624	101625	101626	101627	101628	101629	101630	101631	101632	101633	101634	101635	101636	101637	101638	101639																																																													
10110031	101031	101031	1011	1	里三阶	1	1			R3LiangMd010011		1		0.3		0.1	0	0	1	1		101101	0	1	0.8	1	1	0.2	0.3	0.45	10	0	1#101101|2#101102|3#101103	1#4#15|2#4#15|3#4#15						2.1	1	1	1			3		0.3					7002	1011	100050	100051	100054	100074								101101	101102	101103	101104	101105	101106	101107	101108	101109	101110	101111	101112	101113	101114	101115	101116	101117	101118	101119	101120	101121	101122	101123	101124																																																																												
10110032	101032	101032	1011	1	里三阶	1	1			R3LiangMd010011		1		0.3		0.1	0	0	1	1		101101	0	1	0.8	1	1	0.2	0.3	0.45	10	0	1#101101|2#101102|3#101103	1#4#15|2#4#15|3#4#15						2.1	1	1	1			3		0.3					7002	1011	100050	100051	100054	100074								101101	101102	101103	101104	101105	101106	101107	101108	101109	101110	101111	101112	101113	101114	101115	101116	101117	101118	101119	101120	101121	101122	101123	101124																																																																												
10110033	101033	101033	1011	1	里三阶	1	1			R3LiangMd010011		1		0.3		0.1	0	0	1	1		101101	0	1	0.8	1	1	0.2	0.3	0.45	10	0	1#101101|2#101102|3#101103	1#4#15|2#4#15|3#4#15						2.1	1	1	1			3		0.3					7002	1011	100050	100051	100054	100074								101101	101102	101103	101104	101105	101106	101107	101108	101109	101110	101111	101112	101113	101114	101115	101116	101117	101118	101119	101120	101121	101122	101123	101124																																																																												
10110034	101034	101034	1011	1	里三阶	1	1			R3LiangMd010011		1		0.3		0.1	0	0	1	1		101101	0	1	0.8	1	1	0.2	0.3	0.45	10	0	1#101101|2#101102|3#101103	1#4#15|2#4#15|3#4#15						2.1	1	1	1			3		0.3					7002	1011	100050	100051	100054	100074								101101	101102	101103	101104	101105	101106	101107	101108	101109	101110	101111	101112	101113	101114	101115	101116	101117	101118	101119	101120	101121	101122	101123	101124																																																																												
10110035	101035	101035	1011	1	里三阶	1	1			R3LiangMd010011		1		0.3		0.1	0	0	1	1		101101	0	1	0.8	1	1	0.2	0.3	0.45	10	0	1#101101|2#101102|3#101103	1#4#15|2#4#15|3#4#15						2.1	1	1	1			3		0.3					7002	1011	100050	100051	100054	100074								101101	101102	101103	101104	101105	101106	101107	101108	101109	101110	101111	101112	101113	101114	101115	101116	101117	101118	101119	101120	101121	101122	101123	101124																																																																												
10110036	101036	101036	1011	1	里三阶	1	1			R3LiangMd010011		1		0.3		0.1	0	0	1	1		101101	0	1	0.8	1	1	0.2	0.3	0.45	10	0	1#101101|2#101102|3#101103	1#4#15|2#4#15|3#4#15						2.1	1	1	1			3		0.3					7002	1011	100050	100051	100054	100074								101101	101102	101103	101104	101105	101106	101107	101108	101109	101110	101111	101112	101113	101114	101115	101116	101117	101118	101119	101120	101121	101122	101123	101124																																																																												
10710031	107031	107031	1017	1	卡列尼娜三阶	1	1			R3KalieninaMd010011		1		0.3		0.1	0	0	1	1		101701	0	1	0.8	1	1	0.2	0.3	0.55	10	0	1#101701|2#101702|3#101703	1#4#15|2#4#15|3#4#15		101720				3.3	1	1	1			3		0.3					7002	1017	100050	100051	100054	100074	101758							101701	101702	101703	101704	101705	101706	101707	101708	101709	101710	101711	101712	101713	101714	101715	101716	101717	101718	101719	101720	101721	101722	101723	101724	101725	101726	101727	101728	101729	101730	101731	101732	101733	101734																																																																		
10710032	107032	107032	1017	1	卡列尼娜三阶	1	1			R3KalieninaMd010011		1		0.3		0.1	0	0	1	1		101701	0	1	0.8	1	1	0.2	0.3	0.55	10	0	1#101701|2#101702|3#101703	1#4#15|2#4#15|3#4#15		101720				3.3	1	1	1			3		0.3					7002	1017	100050	100051	100054	100074	101758							101701	101702	101703	101704	101705	101706	101707	101708	101709	101710	101711	101712	101713	101714	101715	101716	101717	101718	101719	101720	101721	101722	101723	101724	101725	101726	101727	101728	101729	101730	101731	101732	101733	101734																																																																		
10710033	107033	107033	1017	1	卡列尼娜三阶	1	1			R3KalieninaMd010011		1		0.3		0.1	0	0	1	1		101701	0	1	0.8	1	1	0.2	0.3	0.55	10	0	1#101701|2#101702|3#101703	1#4#15|2#4#15|3#4#15		101720				3.3	1	1	1			3		0.3					7002	1017	100050	100051	100054	100074	101758							101701	101702	101703	101704	101705	101706	101707	101708	101709	101710	101711	101712	101713	101714	101715	101716	101717	101718	101719	101720	101721	101722	101723	101724	101725	101726	101727	101728	101729	101730	101731	101732	101733	101734																																																																		
10710034	107034	107034	1017	1	卡列尼娜三阶	1	1			R3KalieninaMd010011		1		0.3		0.1	0	0	1	1		101701	0	1	0.8	1	1	0.2	0.3	0.55	10	0	1#101701|2#101702|3#101703	1#4#15|2#4#15|3#4#15		101720				3.3	1	1	1			3		0.3					7002	1017	100050	100051	100054	100074	101758							101701	101702	101703	101704	101705	101706	101707	101708	101709	101710	101711	101712	101713	101714	101715	101716	101717	101718	101719	101720	101721	101722	101723	101724	101725	101726	101727	101728	101729	101730	101731	101732	101733	101734																																																																		
10710035	107035	107035	1017	1	卡列尼娜三阶	1	1			R3KalieninaMd010011		1		0.3		0.1	0	0	1	1		101701	0	1	0.8	1	1	0.2	0.3	0.55	10	0	1#101701|2#101702|3#101703	1#4#15|2#4#15|3#4#15		101720				3.3	1	1	1			3		0.3					7002	1017	100050	100051	100054	100074	101758							101701	101702	101703	101704	101705	101706	101707	101708	101709	101710	101711	101712	101713	101714	101715	101716	101717	101718	101719	101720	101721	101722	101723	101724	101725	101726	101727	101728	101729	101730	101731	101732	101733	101734																																																																		
10710036	107036	107036	1017	1	卡列尼娜三阶	1	1			R3KalieninaMd010011		1		0.3		0.1	0	0	1	1		101701	0	1	0.8	1	1	0.2	0.3	0.55	10	0	1#101701|2#101702|3#101703	1#4#15|2#4#15|3#4#15		101720				3.3	1	1	1			3		0.3					7002	1017	100050	100051	100054	100074	101758							101701	101702	101703	101704	101705	101706	101707	101708	101709	101710	101711	101712	101713	101714	101715	101716	101717	101718	101719	101720	101721	101722	101723	101724	101725	101726	101727	101728	101729	101730	101731	101732	101733	101734																																																																		
10510031	105031	105031	1015	2	七实三阶	1	1			R3YongyechaoMd010011		1		0.3		0.1	0	0	1	1		101501	0	1	0.8	1	1	0.3	0.8	0.9	10	0	1#101501|2#101502|3#101503	1#4#15|2#4#15|3#4#15		101515				1.6	1	1	1			3		0.3					7002	1015	100050	100051	100054	100074								101501	101502	101503	101504	101505	101506	101507	101508	101509	101510	101511	101512	101513	101514	101515	101516	101517	101518	101519	101520	101521	101522	101523	101524	101525	101526	101527	101528																																																																								
10510032	105032	105032	1015	2	七实三阶	1	1			R3YongyechaoMd010011		1		0.3		0.1	0	0	1	1		101501	0	1	0.8	1	1	0.3	0.8	0.9	10	0	1#101501|2#101502|3#101503	1#4#15|2#4#15|3#4#15		101515				1.6	1	1	1			3		0.3					7002	1015	100050	100051	100054	100074								101501	101502	101503	101504	101505	101506	101507	101508	101509	101510	101511	101512	101513	101514	101515	101516	101517	101518	101519	101520	101521	101522	101523	101524	101525	101526	101527	101528																																																																								
10510033	105033	105033	1015	2	七实三阶	1	1			R3YongyechaoMd010011		1		0.3		0.1	0	0	1	1		101501	0	1	0.8	1	1	0.3	0.8	0.9	10	0	1#101501|2#101502|3#101503	1#4#15|2#4#15|3#4#15		101515				1.6	1	1	1			3		0.3					7002	1015	100050	100051	100054	100074								101501	101502	101503	101504	101505	101506	101507	101508	101509	101510	101511	101512	101513	101514	101515	101516	101517	101518	101519	101520	101521	101522	101523	101524	101525	101526	101527	101528																																																																								
10510034	105034	105034	1015	2	七实三阶	1	1			R3YongyechaoMd010011		1		0.3		0.1	0	0	1	1		101501	0	1	0.8	1	1	0.3	0.8	0.9	10	0	1#101501|2#101502|3#101503	1#4#15|2#4#15|3#4#15		101515				1.6	1	1	1			3		0.3					7002	1015	100050	100051	100054	100074								101501	101502	101503	101504	101505	101506	101507	101508	101509	101510	101511	101512	101513	101514	101515	101516	101517	101518	101519	101520	101521	101522	101523	101524	101525	101526	101527	101528																																																																								
10510035	105035	105035	1015	2	七实三阶	1	1			R3YongyechaoMd010011		1		0.3		0.1	0	0	1	1		101501	0	1	0.8	1	1	0.3	0.8	0.9	10	0	1#101501|2#101502|3#101503	1#4#15|2#4#15|3#4#15		101515				1.6	1	1	1			3		0.3					7002	1015	100050	100051	100054	100074								101501	101502	101503	101504	101505	101506	101507	101508	101509	101510	101511	101512	101513	101514	101515	101516	101517	101518	101519	101520	101521	101522	101523	101524	101525	101526	101527	101528																																																																								
10510036	105036	105036	1015	2	七实三阶	1	1			R3YongyechaoMd010011		1		0.3		0.1	0	0	1	1		101501	0	1	0.8	1	1	0.3	0.8	0.9	10	0	1#101501|2#101502|3#101503	1#4#15|2#4#15|3#4#15		101515				1.6	1	1	1			3		0.3					7002	1015	100050	100051	100054	100074								101501	101502	101503	101504	101505	101506	101507	101508	101509	101510	101511	101512	101513	101514	101515	101516	101517	101518	101519	101520	101521	101522	101523	101524	101525	101526	101527	101528																																																																								
10210031	102031	102031	1022	1	露西亚三阶	1	1			R3LuxiyaMd010011		1		0.3		0.1	0	0	1	1		102201	0	1	0.8	1	1	0.3	1.05	0.8	10	0	1#102201|2#102202|3#102203|4#102204	1#4#15|2#4#15|3#4#15		102201				4	1	1	1			3		0.3					7002	1022	100050	100051	100054	100074								102201	102202	102203	102204	102205	102206	102207	102208	102209	102210	102211	102212	102213	102214	102215	102216	102217	102218	102219	102220	102221	102222	102223	102224	102225	102226	102227	102228	102229																																																																							
10210032	102032	102032	1022	1	露西亚三阶	1	1			R3LuxiyaMd010011		1		0.3		0.1	0	0	1	1		102201	0	1	0.8	1	1	0.3	1.05	0.8	10	0	1#102201|2#102202|3#102203|4#102204	1#4#15|2#4#15|3#4#15		102201				4	1	1	1			3		0.3					7002	1022	100050	100051	100054	100074								102201	102202	102203	102204	102205	102206	102207	102208	102209	102210	102211	102212	102213	102214	102215	102216	102217	102218	102219	102220	102221	102222	102223	102224	102225	102226	102227	102228	102229																																																																							
10210033	102033	102033	1022	1	露西亚三阶	1	1			R3LuxiyaMd010011		1		0.3		0.1	0	0	1	1		102201	0	1	0.8	1	1	0.3	1.05	0.8	10	0	1#102201|2#102202|3#102203|4#102204	1#4#15|2#4#15|3#4#15		102201				4	1	1	1			3		0.3					7002	1022	100050	100051	100054	100074								102201	102202	102203	102204	102205	102206	102207	102208	102209	102210	102211	102212	102213	102214	102215	102216	102217	102218	102219	102220	102221	102222	102223	102224	102225	102226	102227	102228	102229																																																																							
10210034	102034	102034	1022	1	露西亚三阶	1	1			R3LuxiyaMd010011		1		0.3		0.1	0	0	1	1		102201	0	1	0.8	1	1	0.3	1.05	0.8	10	0	1#102201|2#102202|3#102203|4#102204	1#4#15|2#4#15|3#4#15		102201				4	1	1	1			3		0.3					7002	1022	100050	100051	100054	100074								102201	102202	102203	102204	102205	102206	102207	102208	102209	102210	102211	102212	102213	102214	102215	102216	102217	102218	102219	102220	102221	102222	102223	102224	102225	102226	102227	102228	102229																																																																							
10210035	102035	102035	1022	1	露西亚三阶	1	1			R3LuxiyaMd010011		1		0.3		0.1	0	0	1	1		102201	0	1	0.8	1	1	0.3	1.05	0.8	10	0	1#102201|2#102202|3#102203|4#102204	1#4#15|2#4#15|3#4#15		102201				4	1	1	1			3		0.3					7002	1022	100050	100051	100054	100074								102201	102202	102203	102204	102205	102206	102207	102208	102209	102210	102211	102212	102213	102214	102215	102216	102217	102218	102219	102220	102221	102222	102223	102224	102225	102226	102227	102228	102229																																																																							
