Id	Key[1]	Key[2]	Key[3]	Key[4]	Key[5]	Key[6]	Key[7]	Key[8]	Key[9]	Key[10]	Key[11]	Key[12]	Key[13]	Key[14]	Key[15]	Key[16]	Key[17]	Key[18]	Key[19]	Key[20]	Key[21]	Key[22]	Key[23]	Key[24]	Key[25]	Key[26]	Key[27]	Key[28]	Key[29]	Key[30]	Key[31]	Key[32]	Key[33]	Key[34]	Key[35]	Key[36]	Key[37]	Key[38]	Key[39]	Key[40]	Key[41]	Key[42]	Key[43]	Key[44]	Key[45]	Key[46]	Key[47]	Key[48]	Key[49]	Key[50]	Key[51]	Key[52]	Key[53]	Key[54]	Key[55]	Key[56]	Key[57]	Key[58]	Key[59]	Key[60]	Key[61]	Key[62]	Key[63]	Key[64]	Key[65]	Key[66]	Key[67]	Key[68]	Key[69]	Key[70]	Key[71]	Key[72]	Key[73]	Key[74]	Key[75]	Key[76]	Key[77]	Key[78]	Key[79]	Key[80]
906709	0|Magic|906702|0	0|Magic|906704|0	0|Magic|906705|0	0|Magic|906708|0	0|Magic|906709|0																																																																											
906710	1|Magic|906701|0	1|Magic|906703|0	1|Magic|906706|0	1|Magic|906710|0																																																																												
906801	0|Effect|FxMe1JiulongzhongyaziMd000001Attack01||1|	6|Cast|90680102	0|Magic|800155|1	0|Turn|720|0.2|1	26|Turn|80|0.6|1																																																																											
906802	0|Effect|FxMe1JiulongzhongyaziMd000001Attack02||1|	30|Cast|90680202	5|Cast|90680203	23|Cast|90680204	31|Cast|90680205	0|Magic|800155|1	12|Magic|800154|1	0|Turn|720|0.2|1	18|Turn|180|0.2|1	26|Turn|180|0.2|1	82|Turn|80|1.1|1																																																																					
906803	0|Effect|FxMe1JiulongzhongyaziMd000001Attack03||1|	8|Cast|90680302	11|Cast|90680303	17|Cast|90680304	0|Magic|800162|1	0|Turn|720|0.2|1	4|Turn|180|0.2|1	13|Turn|180|0.2|1	42|Turn|80|1.2|1	0|Effect|FxYubei02|Bip001 Head|1|																																																																						
906804	0|Effect|FxMe1JiulongzhongyaziMd000001Attack04|||	0|Magic|800170|1	0|Turn|720|0.2|1	56|Turn|80|1.1|1																																																																												
906805	0|Effect|FxMe1JiulongzhongyaziMd000001Attack05||1|	4|Cast|90680502	5|Cast|90680503	0|Magic|800162|1	0|Turn|720|0.2|1	58|Turn|80|1.1|1																																																																										
906806	0|Effect|FxMe1JiulongzhongyaziMd000001Attack06||1|	10|Cast|90680602	0|Magic|800157|1	0|Turn|720|0.2|1	6|Turn|180|0.2|1	33|Turn|80|1.1|1																																																																										
906807	0|Magic|800162|1	0|Turn|720|0.2|1	58|Turn|80|1.1|1	0|Magic|906841|0	12|Effect|FxYubei02|Bip001 Head|1|																																																																											
906808	0|Cast|90680801	56|Cast|90680802	23|Cast|90680803	24|Cast|90680804	37|Cast|90680805	57|Cast|90680806|90680807	0|Magic|906809|1	0|Turn|720|0.2|1	19|Turn|180|0.2|1	57|Turn|80|1.1|1	13|Effect|FxYubei02|Bip001 Head|1|																																																																					
906810	0|Effect|FxMe1JiulongzhongyaziMd000001Attack10||1|	0|Effect|FxMe1JiulongzhongyaziMd000001Attack10Dummy002|Dummy002|1|	8|Cast|90681003	20|Cast|90681004	44|Cast|90681005	58|Cast|90681006	0|Magic|906807|0	46|Magic|906804|0	0|Turn|720|0.2|1	4|Turn|360|0.2|1	16|Turn|360|0.2|1	40|Turn|360|0.2|1	54|Turn|360|0.2|1																																																																			
906814	0|Effect|FxMe1JiulongzhongyaziMd000001Attack15||1|	13|Effect|FxMe1JiulongzhongyaziMd000001Attack15Gedang|||	0|Magic|800160|1	0|Turn|720|0.2|1	4|Turn|90|0.2|1	9|Effect|FxYubei02|Bip001 Head||																																																																										
906815	0|Effect|FxMe1JiulongzhongyaziMd000001Attack15||1|	13|Effect|FxMe1JiulongzhongyaziMd000001Attack15Gedang|||	0|Magic|800160|1	0|Turn|720|0.2|1	4|Turn|90|0.2|1	9|Effect|FxYubei02|Bip001 Head||																																																																										
906816	0|Effect|FxMe1JiulongzhongyaziMd000001Attack16||1|	10|Cast|90681602	0|Magic|800160|1	0|Turn|720|0.2|1	6|Turn|180|0.2|1	0|Effect|FxYubei02|Bip001 Head||																																																																										
906818																																																																																
906819	0|Effect|FxMe1JiulongzhongyaziMd000001Attack19||1|																																																																															
906820	16|Turn|80|0.8|1																																																																															
906821	0|Magic|906802|0	0|Magic|800156|0	0|Turn|720|0.2|1	27|Turn|80|1.1|1	0|Effect|FxYubei02|Bip001 Head||																																																																											
906822	0|Effect|FxMe1JiulongzhongyaziMd000001Attack23Start|||																																																																															
906823	0|Effect|FxMe1JiulongzhongyaziMd000001Attack23||1|																																																																															
906824	5|Turn|80|1|1	0|Effect|FxMe1JiulongzhongyaziMd000001Attack23End||1|																																																																														
906825	0|Magic|800165|1																																																																															
906826	0|Magic|800165|1	0|Magic|906842|1	0|Magic|906843|1																																																																													
906827	0|Magic|905020|1																																																																															
836001	17|Cast|83600101	0|Turn|720|0.2|1	5|Turn|360|0.5|1	50|Turn|360|0.3|1	0|Effect|FxMb1JiabailieMd000001Attack01||1|	17|Move|5|0.15|0																																																																										
836002	12|Cast|83600201	35|Cast|83600202	0|Turn|720|0.2|1	10|Turn|240|0.2|1	29|Turn|240|0.2|1	0|Effect|FxMb1JiabailieMd000001Attack02||1|																																																																										
836003	14|Cast|83600301	0|Turn|720|0.2|1	11|Turn|240|0.2|1	0|Effect|FxMb1JiabailieMd000001Attack03||1|																																																																												
836004	14|Cast|83600401	29|Cast|83600402	0|Turn|720|0.2|1	999|Turn|240|0.2|1	17|Turn|240|0.2|1	0|Effect|FxMb1JiabailieMd000001Attack04||1|																																																																										
836005	999|Cast|83600501	24|Cast|83600502	0|Turn|720|0.2|1	10|Turn|240|0.5|1	20|Turn|720|0.2|1	24|Magic|836024|1	9|Magic|800707|1	0|Effect|FxMb1JiabailieMd000001Attack05Weapon02|HandCase|1|	23|Cast|83600511																																																																							
836006	7|Magic|800705|1	0|Turn|720|0.2|1																																																																														
836009	24|Catch|shouzhua|||	45|Cast|83600902	56|Cast|83600903	68|CatchLoose||||836009041|||																																																																												
836010	22|Cast|83601001	23|Cast|83601002	0|Turn|720|0.2|1	18|Turn|240|0.2|1	22|Magic|836028|0	9|Magic|800706|0	22|Cast|83601007	83|Cast|83601008																																																																								
836012	0|Turn|240|999|1	0|Magic|836008|0																																																																														
836013	0|Move|2.8|999|0	0|Turn|240|999|1	0|Effect|FxMb1JiabailieMd000001Shoot0301|Bone119|1|	10|Cast|83601304	0|Magic|836050|0																																																																											
836014	0|Turn|240|1.4|1	0|Effect|FxMb1JiabailieMd000001Shoot0302|Bone119|1|	26|Cast|83601403	12|Magic|836048|0																																																																												
836015	0|Move|8|999|0	0|Turn|480|999|1																																																																														
836016	0|Move|2.5|999|0	0|Turn|480|999|1																																																																														
836017																																																																																
836018																																																																																
836019	0|Magic|836007|0	0|Magic|836010|0	24|Magic|836004|0	24|Magic|836005|0	24|Effect|FxMb1JiabailieMd000001P02Wings01|Bone024|0|	24|Effect|FxMb1JiabailieMd000001P02Wings01|Bone070|0|	24|Effect|FxMb1JiabailieMd000001P02Wings01|Bone080|0|	24|Effect|FxMb1JiabailieMd000001P02Wings01|Bone024mirrored|0|	24|Effect|FxMb1JiabailieMd000001P02Wings01|Bone070mirrored|0|	24|Effect|FxMb1JiabailieMd000001P02Wings01|Bone080mirrored|0|	0|Cast|83601912	0|Magic|836040|0	0|Effect|FxMb1JiabailieMd000001Attack23||1|	0|Magic|710076|0	0|Magic|701022|0	99|Magic|710077|0	99|Magic|701023|0	0|Magic|836051|0																																																														
836020	0|Turn|720|0.2|1	5|Turn|240|0.2|1	26|Turn|240|0.2|1	41|Turn|240|0.2|1	41|Move|10|0.2|0	54|Turn|480|0.2|1	54|Move|10|0.2|0	72|Turn|240|0.2|1	88|Turn|720|0.3|1	76|Effect|FxMb1JiabailieMd000001P02Shanxian|Bip001|1|	77|Magic|836004|0	77|Magic|836031|0	77|Magic|836032|0	77|Magic|836033|0	77|Magic|836035|0	77|Magic|836036|0	83|Magic|836037|0	86|Effect|FxMb1JiabailieMd000001P02Shanxian|Bip001|1|	89|Magic|836034|0	77|Magic|836051|0	90|Magic|836052|0	0|Effect|FxMb1JiabailieMd000001Attack2401||1|	0|Effect|FxMb1JiabailieMd000001Attack24Bip001|Bip001|1|	59|Cast|83602024	100|Cast|83602025	0|Effect|FxMb1JiabailieMd000001Attack24Weapon|Dummy004|1|	101|Cast|83602027	101|Magic|836028|0	12|Cast|83602029	11|Cast|83602030	59|Cast|83602031																																																	
836021																																																																																
836022																																																																																
836023																																																																																
836053	33|Turn|600|1.5|3	34|Cast|83605303	44|Cast|83605305	65|Cast|83605306	65|Magic|836028|0																																																																											
836055	0|Turn|720|0.2|1	17|Turn|750|0.1|0	21|Turn|300|0.3|1	27|Turn|300|0.2|1	31|Turn|300|0.2|1	50|Turn|900|0.2|1	36|Cast|83605507|83605519	19|Magic|836051|0	57|Magic|836052|0	19|Magic|905018|0	19|Magic|905019|0	57|Magic|905073|0	0|Effect|FxMb1JiabailieMd000001P02Attack05Wings01|Bone024|1|	0|Effect|FxMb1JiabailieMd000001P02Attack05Wings01|Bone070|1|	0|Effect|FxMb1JiabailieMd000001P02Attack05Wings01|Bone080|1|	0|Effect|FxMb1JiabailieMd000001P02Attack05Wings01|Bone024mirrored|1|	0|Effect|FxMb1JiabailieMd000001P02Attack05Wings01|Bone070mirrored|1|	0|Effect|FxMb1JiabailieMd000001P02Attack05Wings01|Bone080mirrored|1|	0|Effect|FxMb1JiabailieMd000001P02AttackXuli||1|																																																													
836057	0|Turn|720|0.2|1	5|Turn|240|0.3|1	11|Turn|240|0.2|1	28|Turn|240|0.45|1	37|Turn|240|0.3|1	15|Cast|83605706	40|Cast|83605707	0|Effect|FxMb1JiabailieMd000001P02Attack16||1|	35|Effect|FxMb1JiabailieMd000001P02Shanxian|Bip001|1|																																																																							
836058	0|Turn|720|0.2|1	5|Turn|240|0.5|1	46|Turn|480|0.4|1	16|Cast|83605805	18|Cast|83605806	58|Cast|83605807	76|Cast|83605808	103|Cast|83605809	0|Cast|83605810	18|Effect|FxMb1JiabailieMd000001P02Attack08Dilie||1|	0|Effect|FxMb1JiabailieMd000001P02Attack08Weapon|Dummy004|1|	57|Cast|83605813	76|Magic|836046|0																																																																			
836060	0|Move|2.5|999|0	0|Turn|240|999|1	0|Effect||Bone119|1|	8|Cast|83606004|83606005|83606006|83606007																																																																												
836062	23|Cast|83606201	0|Turn|720|0.2|1	19|Turn|240|0.2|1	50|Turn|240|0.3|1	0|Effect|FxMb1JiabailieMd000001P02Attack12||1|	0|Effect|FxMb1JiabailieMd000001P02Attack12Weapon|Dummy004|1|																																																																										
836063	0|Turn|720|0.2|1	38|Cast|83606302	38|Magic|836028|0	67|Cast|83606304	67|Magic|836028|0	38|Cast|83606306	30|Effect|FxMb1JiabailieMd000001P02Shanxian|Bip001|1|	36|Magic|836037|0	0|Effect|FxMb1JiabailieMd000001P02Attack13RHand|HandCase|1|	39|Magic|836051|0	65|Magic|836052|0	82|Turn|120|1|1																																																																				
836064	0|Turn|720|0.2|1	5|Turn|240|0.75|1	20|Turn|360|0.2|1	35|Turn|240|0.2|1	24|Cast|83606405	24|Magic|836051|0	36|Magic|836052|0	24|Magic|905018|0	24|Magic|905019|0	37|Magic|905073|0	0|Effect|FxMb1JiabailieMd000001P02Attack14||1|	25|Cast|83606412	0|Effect|FxMb1JiabailieMd000001P02Attack14Weapon|Dummy004|1|																																																																			
836065	0|Turn|720|0.2|1	19|Turn|240|0.6|1	52|Turn|900|0.2|1	72|Turn|900|0.2|1	106|Turn|120|0.7|1	0|Magic|905018|0	0|Magic|905019|0	72|Magic|905073|0	41|Cast|83606509	59|Cast|83606511	88|Cast|83606512	88|Magic|836028|0	0|Effect|FxMb1JiabailieMd000001P02Attack15||1|	87|Cast|83606515	0|Effect|FxMb1JiabailieMd000001P02Attack15Weapon|Dummy004|1|	87|Effect|FxMb1JiabailieMd000001P02Attack15Dilie||1|	16|Magic|800711|0																																																															
836067	55|Cast|83606701|83606708|83606709|83606710	55|Magic|836028|0	55|Effect|FxMb1JiabailieMd000001P02Attack17Dilie||1|	0|Effect|FxMb1JiabailieMd000001P02Attack17RHand|HandCase|1|	16|Magic|905018|0	16|Magic|905019|0	53|Magic|905073|0	55|Cast|83606711|83606712|83606713|83606714	55|Cast|83606715|83606716|83606717|83606718	55|Cast|83606719	17|Magic|800718|0																																																																					
836068																																																																																
836069	0|Effect|FxMb1JiabailieMd000001P02Attack34||1|	12|Cast|83606902	25|Cast|83606903	0|Turn|720|0.2|1	8|Turn|240|0.2|1	21|Turn|240|0.2|1																																																																										
836070	0|Effect|FxMb1JiabailieMd000001P02Attack35||1|	5|Cast|83607002	25|Cast|83607003	0|Turn|720|0.2|1	21|Turn|240|0.2|1																																																																											
836071	0|Effect|FxMb1JiabailieMd000001P02Attack21||1|	58|Effect|FxMb1JiabailieMd000001P02Attack21Dilie||1|	0|Effect|FxMb1JiabailieMd000001P02Attack21RHand|HandCase|1|	59|Cast|83607104	59|Magic|836028|0	28|Magic|836038|0	28|Magic|100079|0	58|Effect|FxMb1JiabailieMd000001P02Eye|Bip001Head|0|																																																																								
836072																																																																																
836073																																																																																
836074	0|Effect|FxMb1JiabailieMd000001P02Attack24||1|	23|Cast|83607402																																																																														
836078	0|Turn|720|0.2|1	0|Effect|FxMb1JiabailieMd000001P02Shanxian|Bip001|1|	14|Cast|83607803																																																																													
836079	0|Effect|FxMb1JiabailieMd000001P02Shanxian|Bip001|1|																																																																															
836080	0|Effect|FxMb1JiabailieMd000001P02Shanxian|Bip001|1|																																																																															
836081	4|Magic|836041|0	4|Effect|FxMb1JiabailieMd000001P02Shanxian|Bip001|1|	0|Move|2.5|999|0	0|Turn|999|999|1																																																																												
836082	0|Effect|FxMb1JiabailieMd000001P02Shanxian|Bip001|1|	0|Cast|83608203																																																																														
836083	0|Effect|FxMb1JiabailieMd000001P02Shanxian|Bip001|1|	0|Cast|83608303																																																																														
836099																																																																																
