Id	CharacterId	State	BehaviorId	CanClick	StateMachine
571	92030	GOCHAIR	D9203016	1	INTERACT
572	92030	GOBENCH	D9203017	1	INTERACT
573	92030	GOCABINET	D9203018	1	INTERACT
574	92030	WANTTOUCH	D9203022	1	MOOD
575	92030	HATE	D9203023	0	MOOD
576	92030	WAIT	D9203024	1	CONTROL
577	1041003	IDLE	D104100301	1	IDLE
578	1041003	SLEEP	D104100307	0	INTERACT
579	1041003	TIRED	D104100308	1	MOOD
580	1041003	ANNOY	D104100310	1	MOOD
581	1041003	BORING	D104100311	1	MOOD
582	1041003	LAZY	D104100309	1	MOOD
583	1041003	LOVE	D104100312	1	MOOD
584	1041003	REWAWRD	D104100313	1	IDLE
585	1041003	GRAB_UP	D104100302	0	CONTROL
586	1041003	FONDLE	D104100314	0	CONTROL
587	1041003	SELECTED	D104100303	1	CONTROL
588	1041003	RELATIOM	D104100305	1	INTERACT
589	1041003	SIT	D104100306	0	INTERACT
590	1041003	ATTRACT	D104100305	1	INTERACT
591	1041003	CABINET	D104100319	0	INTERACT
592	1041003	CHAIR	D104100320	0	INTERACT
593	1041003	BENCH	D104100321	0	INTERACT
594	1041003	GOSOFA	D104100315	1	INTERACT
595	1041003	GOCHAIR	D104100316	1	INTERACT
596	1041003	GOBENCH	D104100317	1	INTERACT
597	1041003	GOCABINET	D104100318	1	INTERACT
598	1041003	WANTTOUCH	D104100322	1	MOOD
599	1041003	HATE	D104100323	0	MOOD
600	1041003	WAIT	D104100324	1	CONTROL
601	1121002	IDLE	D112100201	1	IDLE
602	1121002	SLEEP	D112100207	0	INTERACT
603	1121002	TIRED	D112100208	1	MOOD
604	1121002	ANNOY	D112100210	1	MOOD
605	1121002	BORING	D112100211	1	MOOD
606	1121002	LAZY	D112100209	1	MOOD
607	1121002	LOVE	D112100212	1	MOOD
608	1121002	REWAWRD	D112100213	1	IDLE
609	1121002	GRAB_UP	D112100202	0	CONTROL
610	1121002	FONDLE	D112100214	0	CONTROL
611	1121002	SELECTED	D112100203	1	CONTROL
612	1121002	RELATIOM	D112100205	1	INTERACT
613	1121002	SIT	D112100206	0	INTERACT
614	1121002	ATTRACT	D112100205	1	INTERACT
615	1121002	CABINET	D112100219	0	INTERACT
616	1121002	CHAIR	D112100220	0	INTERACT
617	1121002	BENCH	D112100221	0	INTERACT
618	1121002	GOSOFA	D112100215	1	INTERACT
619	1121002	GOCHAIR	D112100216	1	INTERACT
620	1121002	GOBENCH	D112100217	1	INTERACT
621	1121002	GOCABINET	D112100218	1	INTERACT
622	1121002	WANTTOUCH	D112100222	1	MOOD
623	1121002	HATE	D112100223	0	MOOD
624	1121002	WAIT	D112100224	1	CONTROL
627	92670	IDLE	D9267001	1	IDLE
628	92670	SLEEP	D9267007	0	INTERACT
629	92670	TIRED	D9267008	1	MOOD
630	92670	ANNOY	D9267010	1	MOOD
631	92670	BORING	D9267011	1	MOOD
632	92670	LAZY	D9267009	1	MOOD
633	92670	LOVE	D9267012	1	MOOD
634	92670	REWAWRD	D9267013	1	IDLE
635	92670	GRAB_UP	D9267002	0	CONTROL
636	92670	FONDLE	D9267014	0	CONTROL
637	92670	SELECTED	D9267003	1	CONTROL
638	92670	RELATIOM	D9267005	1	INTERACT
639	92670	SIT	D9267006	0	INTERACT
640	92670	ATTRACT	D9267005	1	INTERACT
641	92670	CABINET	D9267019	0	INTERACT
642	92670	CHAIR	D9267020	0	INTERACT
643	92670	BENCH	D9267021	0	INTERACT
644	92670	GOSOFA	D9267015	1	INTERACT
645	92670	GOCHAIR	D9267016	1	INTERACT
646	92670	GOBENCH	D9267017	1	INTERACT
647	92670	GOCABINET	D9267018	1	INTERACT
648	92670	WANTTOUCH	D9267022	1	MOOD
649	92670	HATE	D9267023	0	MOOD
650	92670	WAIT	D9267024	1	CONTROL
653	813000	IDLE	D81300001	1	IDLE
654	813000	SLEEP	D81300007	0	INTERACT
655	813000	TIRED	D81300008	1	MOOD
656	813000	ANNOY	D81300010	1	MOOD
657	813000	BORING	D81300011	1	MOOD
658	813000	LAZY	D81300009	1	MOOD
659	813000	LOVE	D81300012	1	MOOD
660	813000	REWAWRD	D81300013	1	IDLE
661	813000	GRAB_UP	D81300002	0	CONTROL
662	813000	FONDLE	D81300014	0	CONTROL
663	813000	SELECTED	D81300003	1	CONTROL
664	813000	RELATIOM	D81300005	1	INTERACT
665	813000	SIT	D81300006	0	INTERACT
666	813000	ATTRACT	D81300005	1	INTERACT
667	813000	CABINET	D81300019	0	INTERACT
668	813000	CHAIR	D81300020	0	INTERACT
669	813000	BENCH	D81300021	0	INTERACT
670	813000	GOSOFA	D81300015	1	INTERACT
671	813000	GOCHAIR	D81300016	1	INTERACT
672	813000	GOBENCH	D81300017	1	INTERACT
673	813000	GOCABINET	D81300018	1	INTERACT
674	813000	WANTTOUCH	D81300022	1	MOOD
675	813000	HATE	D81300023	0	MOOD
676	813000	WAIT	D81300024	1	CONTROL
1001	1051001	GODING	D105100125	0	INTERACT
1002	1051001	PUTDING	D105100126	1	INTERACT
1003	813000	GODING	D81300025	0	INTERACT
1004	813000	PUTDING	D81300026	1	INTERACT
1005	92670	GODING	D9267025	0	INTERACT
1006	92670	PUTDING	D9267026	1	INTERACT
1007	1121002	GODING	D112100225	0	INTERACT
1008	1121002	PUTDING	D112100226	1	INTERACT
1009	1011002	GODING	D101100225	0	INTERACT
1010	1011002	PUTDING	D101100226	1	INTERACT
1011	1021001	GODING	D102100125	0	INTERACT
1012	1021001	PUTDING	D102100126	1	INTERACT
1013	1031001	GODING	D103100125	0	INTERACT
1014	1031001	PUTDING	D103100126	1	INTERACT
1015	1041002	GODING	D104100225	0	INTERACT
1016	1041002	PUTDING	D104100226	1	INTERACT
1017	1061002	GODING	D106100225	0	INTERACT
1018	1061002	PUTDING	D106100226	1	INTERACT
1019	1071002	GODING	D107100225	0	INTERACT
1020	1071002	PUTDING	D107100226	1	INTERACT
1021	1081002	GODING	D108100225	0	INTERACT
1022	1081002	PUTDING	D108100226	1	INTERACT
1023	1021002	GODING	D102100225	0	INTERACT
1024	1021002	PUTDING	D102100226	1	INTERACT
1025	1031002	GODING	D103100225	0	INTERACT
1026	1031002	PUTDING	D103100226	1	INTERACT
1027	1061003	GODING	D106100325	0	INTERACT
1028	1061003	PUTDING	D106100326	1	INTERACT
1029	1031003	GODING	D103100325	0	INTERACT
1030	1031003	PUTDING	D103100326	1	INTERACT
1031	1011003	GODING	D101100325	0	INTERACT
1032	1011003	PUTDING	D101100326	1	INTERACT
1033	1071003	GODING	D107100325	0	INTERACT
1034	1071003	PUTDING	D107100326	1	INTERACT
1035	1051003	GODING	D105100325	0	INTERACT
1036	1051003	PUTDING	D105100326	1	INTERACT
1037	1021003	GODING	D102100325	0	INTERACT
1038	1021003	PUTDING	D102100326	1	INTERACT
1039	1081003	GODING	D108100325	0	INTERACT
1040	1081003	PUTDING	D108100326	1	INTERACT
1041	1091002	GODING	D109100225	0	INTERACT
1042	1091002	PUTDING	D109100226	1	INTERACT
1043	90370	GODING	D9037025	0	INTERACT
1044	90370	PUTDING	D9037026	1	INTERACT
1045	90220	GODING	D9022025	0	INTERACT
1046	90220	PUTDING	D9022026	1	INTERACT
1047	1041003	GODING	D104100325	0	INTERACT
1048	1041003	PUTDING	D104100326	1	INTERACT
1049	1111002	GODING	D111100225	0	INTERACT
1050	1111002	PUTDING	D111100226	1	INTERACT
1051	81600	GODING	D8160025	0	INTERACT
1052	81600	PUTDING	D8160026	1	INTERACT
1053	81500	GODING	D8150025	0	INTERACT
1054	81500	PUTDING	D8150026	1	INTERACT
1055	92030	GODING	D9203025	0	INTERACT
1056	92030	PUTDING	D9203026	1	INTERACT
677	1000000	IDLE	D100000001	1	IDLE
678	1000000	SLEEP	D100000007	0	INTERACT
679	1000000	TIRED	D100000008	1	MOOD
680	1000000	ANNOY	D100000010	1	MOOD
681	1000000	BORING	D100000011	1	MOOD
682	1000000	LAZY	D100000009	1	MOOD
683	1000000	LOVE	D100000012	1	MOOD
684	1000000	REWAWRD	D100000013	1	IDLE
685	1000000	GRAB_UP	D100000002	0	CONTROL
686	1000000	FONDLE	D100000014	0	CONTROL
687	1000000	SELECTED	D100000003	1	CONTROL
688	1000000	RELATIOM	D100000005	1	INTERACT
689	1000000	SIT	D100000006	0	INTERACT
690	1000000	ATTRACT	D100000005	1	INTERACT
691	1000000	CABINET	D100000019	0	INTERACT
692	1000000	CHAIR	D100000020	0	INTERACT
693	1000000	BENCH	D100000021	0	INTERACT
694	1000000	GOSOFA	D100000015	1	INTERACT
695	1000000	GOCHAIR	D100000016	1	INTERACT
696	1000000	GOBENCH	D100000017	1	INTERACT
697	1000000	GOCABINET	D100000018	1	INTERACT
698	1000000	WANTTOUCH	D100000022	1	MOOD
699	1000000	HATE	D100000023	0	MOOD
700	1000000	WAIT	D100000024	1	CONTROL
701	1000000	GODING	D100000025	0	INTERACT
702	1000000	PUTDING	D100000026	1	INTERACT
703	1021004	IDLE	D102100401	1	IDLE
704	1021004	SLEEP	D102100407	0	INTERACT
705	1021004	TIRED	D102100408	1	MOOD
706	1021004	ANNOY	D102100410	1	MOOD
707	1021004	BORING	D102100411	1	MOOD
708	1021004	LAZY	D102100409	1	MOOD
709	1021004	LOVE	D102100412	1	MOOD
710	1021004	REWAWRD	D102100413	1	IDLE
711	1021004	GRAB_UP	D102100402	0	CONTROL
712	1021004	FONDLE	D102100414	0	CONTROL
713	1021004	SELECTED	D102100403	1	CONTROL
714	1021004	RELATIOM	D102100405	1	INTERACT
715	1021004	SIT	D102100406	0	INTERACT
716	1021004	ATTRACT	D102100405	1	INTERACT
717	1021004	CABINET	D102100419	0	INTERACT
718	1021004	CHAIR	D102100420	0	INTERACT
719	1021004	BENCH	D102100421	0	INTERACT
720	1021004	GOSOFA	D102100415	1	INTERACT
721	1021004	GOCHAIR	D102100416	1	INTERACT
722	1021004	GOBENCH	D102100417	1	INTERACT
723	1021004	GOCABINET	D102100418	1	INTERACT
724	1021004	WANTTOUCH	D102100422	1	MOOD
725	1021004	HATE	D102100423	0	MOOD
726	1021004	WAIT	D102100424	1	CONTROL
727	1021004	GODING	D102100425	0	INTERACT
728	1021004	PUTDING	D102100426	1	INTERACT
10000	1051001	GOSWIM	D105100127	0	INTERACT
10001	1051001	PUTSWIM	D105100128	1	INTERACT
10002	1131002	GOSWIM	D113100227	0	INTERACT
10003	1131002	PUTSWIM	D113100228	1	INTERACT
10004	1511003	GOSWIM	D151100327	0	INTERACT
10005	1511003	PUTSWIM	D151100328	1	INTERACT
10006	1011002	GOSWIM	D101100227	0	INTERACT
10007	1011002	PUTSWIM	D101100228	1	INTERACT
10008	1021001	GOSWIM	D102100127	0	INTERACT
10009	1021001	PUTSWIM	D102100128	1	INTERACT
10010	1031001	GOSWIM	D103100127	0	INTERACT
10011	1031001	PUTSWIM	D103100128	1	INTERACT
10012	1041002	GOSWIM	D104100227	0	INTERACT
10013	1041002	PUTSWIM	D104100228	1	INTERACT
10014	1061002	GOSWIM	D106100227	0	INTERACT
10015	1061002	PUTSWIM	D106100228	1	INTERACT
10016	1071002	GOSWIM	D107100227	0	INTERACT
10017	1071002	PUTSWIM	D107100228	1	INTERACT
10018	1081002	GOSWIM	D108100227	0	INTERACT
10019	1081002	PUTSWIM	D108100228	1	INTERACT
10020	1021002	GOSWIM	D102100227	0	INTERACT
10021	1021002	PUTSWIM	D102100228	1	INTERACT
10022	1031002	GOSWIM	D103100227	0	INTERACT
10023	1031002	PUTSWIM	D103100228	1	INTERACT
10024	1061003	GOSWIM	D106100327	0	INTERACT
10025	1061003	PUTSWIM	D106100328	1	INTERACT
10026	1031003	GOSWIM	D103100327	0	INTERACT
10027	1031003	PUTSWIM	D103100328	1	INTERACT
10028	1011003	GOSWIM	D101100327	0	INTERACT
10029	1011003	PUTSWIM	D101100328	1	INTERACT
10030	1071003	GOSWIM	D107100327	0	INTERACT
10031	1071003	PUTSWIM	D107100328	1	INTERACT
10032	1051003	GOSWIM	D105100327	0	INTERACT
10033	1051003	PUTSWIM	D105100328	1	INTERACT
10034	1021003	GOSWIM	D102100327	0	INTERACT
10035	1021003	PUTSWIM	D102100328	1	INTERACT
10036	1081003	GOSWIM	D108100327	0	INTERACT
10037	1081003	PUTSWIM	D108100328	1	INTERACT
10038	1091002	GOSWIM	D109100227	0	INTERACT
10039	1091002	PUTSWIM	D109100228	1	INTERACT
10040	90370	GOSWIM	D9037027	0	INTERACT
10041	90370	PUTSWIM	D9037028	1	INTERACT
10042	90220	GOSWIM	D9022027	0	INTERACT
10043	90220	PUTSWIM	D9022028	1	INTERACT
10044	1041003	GOSWIM	D104100327	0	INTERACT
10045	1041003	PUTSWIM	D104100328	1	INTERACT
10046	1111002	GOSWIM	D111100227	0	INTERACT
10047	1111002	PUTSWIM	D111100228	1	INTERACT
10048	81600	GOSWIM	D8160027	0	INTERACT
10049	81600	PUTSWIM	D8160028	1	INTERACT
10050	81500	GOSWIM	D8150027	0	INTERACT
10051	81500	PUTSWIM	D8150028	1	INTERACT
10052	92030	GOSWIM	D9203027	0	INTERACT
10053	92030	PUTSWIM	D9203028	1	INTERACT
10054	1121002	GOSWIM	D112100227	0	INTERACT
10055	1121002	PUTSWIM	D112100228	1	INTERACT
10056	92670	GOSWIM	D9267027	0	INTERACT
10057	92670	PUTSWIM	D9267028	1	INTERACT
10058	813000	GOSWIM	D81300027	0	INTERACT
10059	813000	PUTSWIM	D81300028	1	INTERACT
10060	1000000	GOSWIM	D100000027	0	INTERACT
10061	1000000	PUTSWIM	D100000028	1	INTERACT
10062	1021004	GOSWIM	D102100427	0	INTERACT
10063	1021004	PUTSWIM	D102100428	1	INTERACT
729	1000000	WAIT	D100000024	1	CONTROL
730	1000000	GODING	D100000025	0	INTERACT
731	1000000	PUTDING	D100000026	1	INTERACT
732	1131002	IDLE	D113100201	1	IDLE
733	1131002	SLEEP	D113100207	0	INTERACT
734	1131002	TIRED	D113100208	1	MOOD
735	1131002	ANNOY	D113100210	1	MOOD
736	1131002	BORING	D113100211	1	MOOD
737	1131002	LAZY	D113100209	1	MOOD
738	1131002	LOVE	D113100212	1	MOOD
739	1131002	REWAWRD	D113100213	1	IDLE
740	1131002	GRAB_UP	D113100202	0	CONTROL
741	1131002	FONDLE	D113100214	0	CONTROL
742	1131002	SELECTED	D113100203	1	CONTROL
743	1131002	RELATIOM	D113100205	1	INTERACT
744	1131002	SIT	D113100206	0	INTERACT
745	1131002	ATTRACT	D113100205	1	INTERACT
746	1131002	CABINET	D113100219	0	INTERACT
747	1131002	CHAIR	D113100220	0	INTERACT
748	1131002	BENCH	D113100221	0	INTERACT
749	1131002	GOSOFA	D113100215	1	INTERACT
750	1131002	GOCHAIR	D113100216	1	INTERACT
751	1131002	GOBENCH	D113100217	1	INTERACT
752	1131002	GOCABINET	D113100218	1	INTERACT
753	1131002	WANTTOUCH	D113100222	1	MOOD
754	1131002	HATE	D113100223	0	MOOD
755	1131002	WAIT	D113100224	1	CONTROL
756	1131002	GODING	D113100225	0	INTERACT
757	1131002	PUTDING	D113100226	1	INTERACT
758	1511003	IDLE	D151100301	1	IDLE
759	1511003	SLEEP	D151100307	0	INTERACT
760	1511003	TIRED	D151100308	1	MOOD
761	1511003	ANNOY	D151100310	1	MOOD
762	1511003	BORING	D151100311	1	MOOD
763	1511003	LAZY	D151100309	1	MOOD
764	1511003	LOVE	D151100312	1	MOOD
765	1511003	REWAWRD	D151100313	1	IDLE
766	1511003	GRAB_UP	D151100302	0	CONTROL
767	1511003	FONDLE	D151100314	0	CONTROL
768	1511003	SELECTED	D151100303	1	CONTROL
769	1511003	RELATIOM	D151100305	1	INTERACT
770	1511003	SIT	D151100306	0	INTERACT
771	1511003	ATTRACT	D151100305	1	INTERACT
772	1511003	CABINET	D151100319	0	INTERACT
773	1511003	CHAIR	D151100320	0	INTERACT
774	1511003	BENCH	D151100321	0	INTERACT
775	1511003	GOSOFA	D151100315	1	INTERACT
776	1511003	GOCHAIR	D151100316	1	INTERACT
777	1511003	GOBENCH	D151100317	1	INTERACT
778	1511003	GOCABINET	D151100318	1	INTERACT
779	1511003	WANTTOUCH	D151100322	1	MOOD
780	1511003	HATE	D151100323	0	MOOD
781	1511003	WAIT	D151100324	1	CONTROL
782	1511003	GODING	D151100325	0	INTERACT
783	1511003	PUTDING	D151100326	1	INTERACT
