Id	Name	Info	BornPosition[1]	BornPosition[2]	BornPosition[3]	BornPosition[4]	BornPosition[5]	LookPosition[1]	LookPosition[2]	LookPosition[3]	LookPosition[4]	LookPosition[5]	DefaultObstacleArea[1]	DefaultObstacleArea[2]	DefaultObstacleArea[3]	DefaultObstacleArea[4]	DefaultDynamicObject[1]	DefaultDynamicObject[2]	DefaultDynamicObject[3]	DefaultDynamicObject[4]
979066070	Scene07005	90090001	PB1					B101												
979066080	Scene07005	90090001	PB1					B101												
979066090	Scene07005	90090001	PB1					B101												
979066100	Scene07005	90090001	PB1					B101												
979066110	Scene07005	90090001	PB1					B101												
979066120	Scene07005	90090001	PB1					B101												
979066130	Scene07005	90090001	PB1					B101												
979066140	Scene07005	90090001	PB1					B101												
979066150	Scene07005	90090001	PB1					B101												
979067010	Scene07005	90090001	PB1					B101												
979067020	Scene07005	90090001	PB1					B101												
979067030	Scene07005	90090001	PB1					B101												
979067050	Scene07005	90090001	PB1					B101												
979067060	Scene07005	90090001	PB1					B101												
979067070	Scene07005	90090001	PB1					B101												
979067080	Scene07005	90090001	PB1					B101												
979067090	Scene07005	90090001	PB1					B101												
979067100	Scene07005	90090001	PB1					B101												
979068010	Scene07005	90090001	PB1					B101												
979068020	Scene07005	90090001	PB1					B101												
979068030	Scene07005	90090001	PB1					B101												
979068040	Scene07005	90090001	PB1					B101												
979068050	Scene07005	90090001	PB1					B101												
979068060	Scene07005	90090001	PB1					B101												
979068080	Scene07005	90090001	PB1					B101												
979068100	Scene07005	90090001	PB1					B101												
979068140	Scene07005	90090001	PB1					B101												
979068150	Scene07005	90090001	PB1					B101												
979068160	Scene07005	90090001	PB1					B101												
979068180	Scene07005	90090001	PB1					B101												
979068190	Scene07005	90090001	PB1					B101												
979068200	Scene07005	90090001	PB1					B101												
979068210	Scene07005	90090001	PB1					B101												
979068220	Scene07005	90090001	PB1					B101												
979068230	Scene07005	90090001	PB1					B101												
979068240	Scene07005	90090001	PB1					B101												
979068250	Scene07005	90090001	PB1					B101												
978350010	Scene07005	90090001	PB1					B101												
978350020	Scene07005	90090001	PB1					B101												
978350050	Scene07005	90090001	PB1					B101												
978350060	Scene07005	90090001	PB1					B101												
978350110	Scene07005	90090001	PB1					B101												
978350120	Scene07005	90090001	PB1					B101												
978350130	Scene07005	90090001	PB1					B101												
978350140	Scene07005	90090001	PB1					B101												
978350210	Scene07005	90090001	PB1					B101												
978350220	Scene07005	90090001	PB1					B101												
978350230	Scene07005	90090001	PB1					B101												
978350300	Scene07005	90090001	PB1					B101												
978350310	Scene07005	90090001	PB1					B101												
978350320	Scene07005	90090001	PB1					B101												
978350330	Scene07005	90090001	PB1					B101												
978350410	Scene07005	90090001	PB1					B101												
978350420	Scene07005	90090001	PB1					B101												
978350430	Scene07005	90090001	PB1					B101												
978350440	Scene07005	90090001	PB1					B101												
978350450	Scene07005	90090001	PB1					B101												
978350460	Scene07005	90090001	PB1					B101												
978350510	Scene07005	90090001	PB1					B101												
978350520	Scene07005	90090001	PB1					B101												
978350530	Scene07005	90090001	PB1					B101												
978350600	Scene07005	90090001	PB1					B101												
978350610	Scene07005	90090001	PB1					B101												
978350620	Scene07005	90090001	PB1					B101												
978350630	Scene07005	90090001	PB1					B101												
978350640	Scene07005	90090001	PB1					B101												
978350650	Scene07005	90090001	PB1					B101												
978350660	Scene07005	90090001	PB1					B101												
978350670	Scene07005	90090001	PB1					B101												
978352010	Scene01106	80008350	PB1					B101												
978352020	Scene01106	80008350	PB1					B101												
978352030	Scene01106	80008350	PB1					B101												
978352040	Scene01106	80008350	PB1					B101												
978352050	Scene01106	80008350	PB1					B101												
978352060	Scene01106	80008350	PB1					B101												
978352070	Scene01106	80008350	PB1					B101												
978352080	Scene01106	80008350	PB1					B101												
978352210	Scene01106	80008350	PB1					B101												
978352220	Scene01106	80008350	PB1					B101												
978352230	Scene01106	80008350	PB1					B101												
978352110	Scene01106	80008350	PB1					B101												
978352120	Scene01106	80008350	PB1					B101												
978352130	Scene01106	80008350	PB1					B101												
978352140	Scene01106	80008350	PB1					B101												
979065010	Scene01106	80008350	PB1					B101												
979065020	Scene01106	80008350	PB1					B101												
979065030	Scene01106	80008350	PB1					B101												
979065040	Scene01106	80008350	PB1					B101												
979065050	Scene01106	80008350	PB1					B101												
979065060	Scene01106	80008350	PB1					B101												
979069010	Scene01106	80008350	PB1					B101												
979069020	Scene01106	80008350	PB1					B101												
979069030	Scene01106	80008350	PB1					B101												
979069040	Scene01106	80008350	PB1					B101												
979069050	Scene01106	80008350	PB1					B101												
979069060	Scene01106	80008350	PB1					B101												
979069070	Scene01106	80008350	PB1					B101												
979069080	Scene01106	80008350	PB1					B101												
979069090	Scene01106	80008350	PB1					B101												
979069100	Scene01106	80008350	PB1					B101												
979069110	Scene01106	80008350	PB1					B101												
979069120	Scene01106	80008350	PB1					B101												
979069130	Scene01106	80008350	PB1					B101												
979069140	Scene01106	80008350	PB1					B101												
979069150	Scene01106	80008350	PB1					B101												
979069160	Scene01106	80008350	PB1					B101												
979069170	Scene01106	80008350	PB1					B101												
979069180	Scene01106	80008350	PB1					B101												
979069190	Scene01106	80008350	PB1					B101												
979069200	Scene01106	80008350	PB1					B101												
978360010	Scene01106	80008350	PB1					B101												
978360020	Scene01106	80008350	PB1					B101												
978360030	Scene01106	80008350	PB1					B101												
978360040	Scene01106	80008350	PB1					B101												
978360050	Scene01106	80008350	PB1					B101												
978360060	Scene01106	80008350	PB1					B101												
978360090	Scene01106	80008350	PB1					B101												
978360100	Scene01106	80008350	PB1					B101												
978360120	Scene01106	80008350	PB1					B101												
978360130	Scene01106	80008350	PB1					B101												
978360140	Scene01106	80008350	PB1					B101												
978360150	Scene01106	80008350	PB1					B101												
978360160	Scene01106	80008350	PB1					B101												
978360170	Scene01106	80008350	PB1					B101												
978360180	Scene01106	80008350	PB1					B101												
978360190	Scene01106	80008350	PB1					B101												
